"","S-BART","T-BART","X-BART","R-LASSO","R-BOOST","CF","BCF","S-RF","T-RF","X-RF"
"1",0.0749628706589178,0.326759429900525,0.150163395511777,0.0426785879938433,0.0668184016831219,0.0674900010189955,0.016849808873427,0.0701291124284998,0.43616109183221,0.138843749167999
"2",0.168869662949921,0.339645629770634,0.194227192778515,0.14648263004743,0.386466202326119,0.142834959516842,0.0816986561877024,0.0616599593470682,0.42711623142931,0.216230248170265
"3",0.0853895000769358,0.317706798774266,0.143206271125549,0.0409689244165245,0.275478675030172,0.096664386649899,0.0240559233489028,0.0617596248601698,0.409554967109559,0.145751087263052
"4",0.148925570076882,0.36516576694928,0.19514304918277,0.05691575690533,0.241289520636201,0.094625872589313,0.0902148676113379,0.0535458038733436,0.450992302760417,0.169760546617717
"5",0.114690248761323,0.342077262661893,0.183967652824869,0.0270920440477184,0.146514596417546,0.0749360095951866,0.0184809424438428,0.0508531921106267,0.437462164018456,0.121698078247814
"6",0.1521067357422,0.386492675068616,0.22043939455537,0.0812513267605428,0.0351598660927266,0.125779658571682,0.0506354951085809,0.0816886061293827,0.449710390112851,0.168111805412379
"7",0.081945149901192,0.355996939973515,0.18011279014703,0.00513989694256869,0.316313980147243,0.0794879254445809,0.0516119413360038,0.0651769780315115,0.410142797514402,0.12944691340685
"8",0.132858924332668,0.31437422163927,0.153891344172217,0.0585635075742355,0.223461375571787,0.156319426612392,0.0457683493199026,0.06398909878385,0.44475641738715,0.183885696663797
"9",0.103744366522835,0.295715030166422,0.147285068038666,0.0887579148602601,0.16207352746278,0.0713845380997068,0.0811653756942571,0.0572944377585097,0.405905222112745,0.123046171022253
"10",0.167498583117267,0.388976023145053,0.216764199926602,0.114618066031132,0.130609516054392,0.174527503310444,0.0619909062287252,0.084597659116034,0.495190167895368,0.239570477778457
"11",0.138952669749624,0.364856622401192,0.17902354200599,0.0758752270503224,0.269996142014861,0.163476022275333,0.0823274576864032,0.0858272655540473,0.422002249411442,0.183535124337366
"12",0.15899880268108,0.320349691495933,0.181349481989312,0.120050763904095,0.216694409027696,0.157802476773033,0.0786413180828519,0.0813718415858069,0.485363039190717,0.18944058786816
"13",0.152449746714764,0.380037260380969,0.170862060738482,0.0816895328748212,0.190886540804058,0.0692466240229367,0.0477345343314663,0.0638232825643789,0.468168207973801,0.134695732503548
"14",0.178044394914949,0.376372612694116,0.226755445632622,0.0910094944922934,0.26690224185586,0.0870454092862918,0.129716702810494,0.0710187926020245,0.467979977277376,0.136440855566768
"15",0.078324945611443,0.287171645444261,0.14006647516253,0.0170617856341452,0.119666149839759,0.0788197868918944,0.0147386407267956,0.0650763586949059,0.428005470932958,0.148943034859129
"16",0.109016249044952,0.342927075015556,0.166948490141283,0.103051234403772,0.0813334016129375,0.0805094022017618,0.0304163267795032,0.0637946685021662,0.404096212191512,0.15256507543063
"17",0.129986989635798,0.340463704363968,0.177087215283012,0.036064807194796,0.115354231093079,0.100352037356667,0.0132404893174393,0.0536494929080293,0.471846207626347,0.171156127458376
