"","S-BART","T-BART","X-BART","R-LASSO","R-BOOST","CF","BCF"
"1",0.0105827803286254,-0.0156397988897699,-0.0078393413571618,-0.00809480918771298,-0.105804170016199,-0.0209588896906243,-3.64628493037609e-05
"2",-0.00653347812405774,0.0224812470090422,0.00839476515890763,-0.00117308601559761,-0.195110705681145,-0.0531112103701103,0.00703524824533308
"3",0.00368326045589348,-0.0100281735538056,-0.00101113205565959,-0.0027798062638974,-0.233974354341626,-0.0358709312105729,-0.00068778264250722
"4",-0.000240198485882364,0.00819927467617053,0.0155187331105198,-0.00256512307279908,-0.140469858888537,-0.0245340179811059,0.000486670261994735
"5",-0.00292669546199565,-0.0233510737117364,-0.00776964299656739,-0.0056817986594035,-0.135268142912537,-0.0154978709172303,0.00557670805236682
"6",-0.000141497084474184,-0.00710582523035202,0.0043385412699218,-0.00599770501162855,-0.0631753006018698,-0.0295591564328703,0.00269445680096375
"7",0.000189138820889899,-0.0055844407167307,4.96564960800605e-05,-0.00297595666143632,-0.109043577685952,-0.0310025350177036,0.00275591609420965
"8",-0.00759368149134652,-0.00751126861081269,0.00110985937020746,-0.000172611138583691,-0.247025769203901,-0.0538404956146207,0.000134142442058406
"9",0.00770415058180188,-0.00247189168960894,0.0108850385484065,-0.0104835255328244,-0.232573854736984,-0.0272202655583213,-0.000827658502882413
"10",-0.00472525769538532,-0.0226778749209608,-0.00794013076477777,-0.00281353908905076,-0.272119324654341,-0.044462529534116,0.00240170974254991
"11",0.00402392182671012,0.00307441475325177,0.00914224959589262,-0.00425492651659126,-0.00929169327719137,-0.0381796054982479,0.000704366994758379
"12",0.00579314191815877,-0.000669245385887122,-0.00123696077499092,0.00321527439137881,-0.221533724106848,-0.0478583287949888,0.000838643165540569
"13",0.00101146277620111,-0.0205565682762056,0.00255718011071502,0.00121031831023186,-0.123027712106705,-0.0110498153163172,0.0023365094959882
"14",0.00102497996085728,0.00553022419336683,-0.00146206395476496,-0.00126086759109605,-0.0939473393373191,-0.0453618395323719,0.000103497828397634
"15",-0.00716877054131632,0.00027378510772254,0.00111402766308089,-0.00317602999008877,-0.155465153511614,-0.0257465064556151,0.00145986474612133
"16",-0.00339828516285019,-0.0280142632424888,-0.00400873057988933,-0.00687967131738855,-0.239450111985207,-0.0319129659423439,0.00136783458789501
"17",-0.00434315747781579,-0.0225959607266133,-0.00768417954276889,-0.000828142704094237,-0.135870545636863,-0.0463364148858796,-8.61492074402457e-05
"18",-0.00213370209596368,0.0014716172023903,0.00776613688627651,-0.00641090428277091,-0.133516197092831,-0.0288741354693665,0.00110930529536744
"19",-0.00169435205256573,0.000875863538705493,0.0105435956363624,-0.00158549896138176,-0.170810450799763,-0.0310583109973569,0.000955147172941986
"20",-0.00175232906770436,0.00139103177662116,0.0011583225701461,-0.000503085973937656,-0.0797318818513304,-0.0409052379630188,-0.000621749452723172
"21",0.00348301044633177,0.0018792376309007,0.00594212696346061,-0.00256900901927543,-0.266699609346688,-0.0325725426760719,0.000541146985159974
"22",0.00162620361419917,0.00270233821878052,-0.00603201918909414,-0.00536243056440002,-0.182317045982927,-0.0621876271222772,0.000124817525370469
"23",0.000967172660403931,-0.0157094457819462,-0.00176233933877158,-0.00631527022998328,-0.154658197425306,-0.0369748241953959,0.00201577557362878
"24",0.0128011561884777,0.0138040295412287,0.00847927923060385,-0.00315579325263581,-0.189558486454189,-0.0464053844621028,0.00191255891165797
"25",0.00884417921451264,0.00541252862830451,0.00168559209542859,-0.000817204591978154,-0.152688345406204,-0.0281367759440422,-0.000221202568620876
"26",0.00677211230141848,0.00401695364480656,0.0091793008191048,-0.00476723805332572,-0.186467356979847,-0.0418587740110019,0.00183640450793189
"27",0.00654951468841003,0.0100618529575828,0.00511573138184921,-0.00403496576948582,-0.332534150220454,-0.0361926312826703,-0.000222971197991396
"28",0.00529640594562778,-0.00840652430856847,0.00427090400218071,-0.00110024521349721,-0.153352099005133,-0.0222514061749689,0.00102098137543982
"29",0.0117154524919135,-0.0227048742545933,-0.0126671667799246,-0.00604268193326221,-0.305491662584245,-0.0468785618352628,0.00037330886057116
"30",0.00135614043463246,0.0146698911204633,0.00246547161108639,-0.000376812928417354,-0.283377408050001,-0.0502948604519145,0.000321114957397895
"31",0.000997571318214689,-0.0217357337213656,-0.00284506409557808,-0.00283838064252241,-0.0947981723584235,-0.0275604411009873,-0.000258855075194939
"32",0.000993448893550247,-0.00717855494568301,0.00602685372268588,-0.001750868010667,-0.148863985668868,-0.043275199525633,-0.00170069869765027
"33",0.0016894640932844,0.00763106126188906,0.00804997286291798,-0.00199914709310496,-0.191411923151463,-0.0437406506064045,0.00506838167033493
"34",0.00390521412411277,-0.0243942029915218,0.00274273442494743,-0.0073977876702966,-0.152875715866685,-0.0402803328658278,0.00144823994966216
"35",0.00503279919726506,0.0124383623228391,0.00889784694583798,-0.0074890304047877,-0.0561114691663533,-0.0168587203599225,4.01901060444727e-06
"36",0.00607986433020597,0.00718300463741358,-0.0028079856015402,-0.00395247224707244,-0.38184393197298,-0.039936388976301,-0.000258474338131859
"37",-0.00477976567868597,-0.0361500957851541,0.00187346237015897,-0.00379974984002523,-0.174278253689408,-0.02665920037885,0.00121424376664692
"38",-0.00338853950883417,0.00786744008327045,0.00962817017513751,-0.0048669542371485,-0.221896474249661,-0.0416922143312009,0.00243502014663728
"39",0.00549616925386187,0.0188609876636171,0.0151817618745601,-0.00325471676499787,-0.211278744973242,-0.0326979446139208,-1.12514634985238e-05
"40",-0.00180521002864207,-0.000921419014300083,-0.00153491845425446,-0.00306002524927263,-0.0419057789258659,-0.0235606575540541,-0.000664845136969721
"41",0.00889615894648295,0.0142897098677564,0.0112115545232426,0.000719085744928474,-0.340799102559686,-0.0343317092206013,-0.000223814288726052
"42",0.00182522875741821,0.0177485878482461,0.0102321473266624,0.000313503257845784,-0.335794012062252,-0.0335690714422406,0.00305796112428022
"43",-0.00677700236019608,-0.0107777208740748,-0.00455075263234727,-0.00817724936431403,-0.12556571746245,-0.0162948061808611,0.000355936733207785
"44",-0.00376926869092858,0.0138590350643584,0.00688400768704508,-0.00293693129745698,-0.176948984153569,-0.049428776978528,0.000304440980552783
"45",0.00742636671901666,-0.0238061941255518,-0.00971255281752407,-0.00177492593934888,-0.130743975751102,-0.00453581568723696,0.000228983507772897
"46",-0.00638584631562489,0.0127388266070409,-0.000664921081247567,-0.00187528641963116,-0.461670709773898,-0.0393003698488623,0.00111319986252279
"47",0.00157819717277183,-0.0118378693044823,-0.00353234765740758,0.000306250039175888,-0.241680559702218,-0.0418986453660154,-0.000233337542151514
"48",0.00419612924493293,0.0141724866356715,0.0128368224366555,-0.00109097431811886,-0.200880807824433,-0.0559508965311795,0.00491083018567775
"49",3.74448605161901e-05,0.00590011792830942,0.00185994033273554,-0.00432046450574798,-0.268842419609427,-0.0371816063842485,0.000868971069060631
