CMGP,NSGP
1.2954937319965015e-05,2.791810517475343e-05
4.709633234392526e-05,2.4437127759488312e-05
0.00010035167898031677,0.00010246792609517782
4.091305268700672e-05,4.1749098494749686e-05
1.6081701095995513e-05,2.627201809886979e-05
2.746809283655555e-05,2.0102421827271547e-05
6.99627114089184e-06,-9.196661396156182e-06
5.1495039547582244e-05,3.375484847612554e-05
6.010723160164464e-05,6.532957949730118e-05
6.202955756263906e-05,5.414105148208446e-05
2.2235008198612792e-05,2.273619894020879e-05
0.00010524439178864982,0.00011324053961955152
3.929625885753533e-05,3.3245520426148625e-05
-1.1611495235714929e-06,-2.5530884115549717e-05
4.790883659582082e-05,5.223017527484842e-05
3.701771523697442e-05,3.616327284184309e-05
-1.653541451886185e-06,-1.4987142647592568e-05
4.107752200845975e-05,7.022092047187709e-05
7.571452122986309e-05,6.396870161956444e-05
-2.4787756036391886e-05,4.337587400450975e-05
-1.2861673886513968e-05,6.855698543132088e-06
5.886924916588577e-05,5.725284510747888e-05
2.4601188274060297e-05,4.29331968887356e-05
-2.305940292724438e-06,-1.09000021831534e-05
1.1790993925675508e-05,1.4507040013402448e-05
3.99749776436262e-05,3.09856526566098e-05
1.3599625717973979e-05,1.1260965851378147e-05
0.0006037929945593739,5.678824703912233e-05
6.486152314060638e-05,5.8108982810336464e-05
2.4817667335118588e-05,4.491767133474297e-05
3.856840014401318e-05,3.973980602617021e-05
1.7055124226208894e-05,5.156819090419615e-06
0.00017511534886125994,0.00011429223249537466
3.715257662664438e-05,4.4333241402734354e-05
9.991197016733697e-06,1.7823014820234495e-05
7.307688267887384e-06,1.724089881752357e-06
2.333514845522425e-05,6.0400876800714686e-05
6.099322142172974e-05,6.103577735341744e-05
8.73922865010141e-05,8.490102486090208e-05
4.4600081816083815e-05,3.1786995463047575e-05
3.2999424784036146e-05,2.7600148653157885e-05
0.002225199168469556,-2.4828962228064077e-05
-2.2287856688032168e-05,-3.64913540524669e-05
4.7510468212380194e-05,4.858051465462555e-05
5.912492458041951e-05,2.8540998808828703e-05
6.645112776240382e-05,7.237262138831074e-05
7.989782417252134e-05,7.898391064776669e-05
3.530610161090396e-05,5.758493678421199e-05
5.8443689416105695e-05,5.5546003172293665e-05
4.221963849328885e-05,3.161503145092665e-05
6.55384091550193e-05,6.233237873325908e-05
8.552133934882673e-05,-0.00010572583765330027
4.613150146022768e-05,4.4876906875106276e-05
4.894674088689727e-05,6.052054145835537e-05
6.063067362730932e-06,-1.0149093575946646e-05
4.654311605276502e-05,4.575232858301956e-05
1.6357835590425295e-05,3.069198930312562e-06
4.705686161061045e-05,5.276635470209845e-05
2.5510634653827123e-05,3.367091135375201e-05
4.3709715951120395e-05,4.5048504446488995e-05
5.50475737479678e-05,5.8208065165571875e-05
6.926830686363832e-05,5.431764603110641e-05
5.2608405328444564e-05,5.535504812559476e-05
3.6103565435781824e-05,4.008522576532453e-05
2.97439136257762e-05,2.147203178062303e-05
6.253350383739621e-05,3.378497399032345e-05
5.758305243181565e-06,-4.1366064051454966e-05
3.762137317740569e-05,-0.00034099633384812746
5.895653938590999e-05,-0.002105236208170213
-7.140767807983585e-06,4.66318997726605e-06
8.195078923278934e-08,0.001724493254182107
3.758661278460859e-05,2.245729876637525e-05
7.4957330306577e-05,7.785735587833781e-05
3.747163510553434e-05,4.741369475128277e-05
4.9484394726817634e-05,5.2531610562580084e-05
-2.7016175808043115e-05,-6.718118826766821e-06
3.115170528348847e-05,0.001941168383230109
4.981970806119061e-05,7.005663958950107e-06
1.0957288035516064e-05,2.3822514579728972e-05
4.114762540345909e-05,4.190656923591398e-05
-4.400798012788839e-06,-1.2502640039250567e-05
9.580479124545698e-05,-1.9049860107026424e-07
5.6267012260753646e-05,4.538342533947498e-05
1.5038236194880775e-05,1.2390521692093559e-05
-0.0004129406566969453,3.325648764042484e-05
5.409192663807311e-05,4.764007972060307e-05
-1.5126638206689425e-05,1.67459800714476e-05
-5.8983227921680465e-05,-2.7975116800698608e-05
4.189243013398404e-05,4.575756596502611e-05
3.7352743548819294e-05,5.417591371933742e-05
-6.518298167624747e-05,2.067006043693237e-05
4.266058212288058e-05,3.4458476139714354e-05
5.717110524986936e-05,3.6403594604951685e-05
2.548093311958194e-05,2.6536900011044927e-05
1.8811476392927307e-05,2.103391731659627e-05
2.2525199048974784e-05,2.1442659629631525e-05
-5.069577497744738e-05,7.94145587158838e-05
-1.33059240821931e-05,5.590988883147205e-06
-1.8219785221932068e-06,2.2084384085517108e-05
4.0401740040651516e-05,3.7456191237468286e-05
