"","CATT_Train_Bias","CATT_Test_Bias","CATT_Train_PEHE","CATT_Test_PEHE","CATT_Train_RLOSS","CATT_Test_RLOSS","CATC_Train_Bias","CATC_Test_Bias","CATC_Train_PEHE","CATC_Test_PEHE","CATC_Train_RLOSS","CATC_Test_RLOSS"
"S-BART",0.194006416789868,0.20346759563618,1.72623692070237,1.72525441254923,0.0296686980441152,0.0294906901107929,0.157142505340479,0.165875195378629,1.73581821306473,1.72898685622576,0.0302538378334463,0.03088489327246
"T-BART",0.22792402343859,0.256839938712861,4.20248532985309,4.2290501874228,0.0289235238454645,0.0296482294228488,0.126548075989303,0.234269476691675,4.30062220938571,4.24256126535859,0.0287829500974901,0.0314516005407857
"X-BART",0.268352887194651,0.274557716706768,3.52277455709377,3.52641520807955,0.0293471583924378,0.0296268705450606,0.195877549498838,0.259383561222754,3.56586053466267,3.54657977749041,0.0293171636237941,0.031205951856721
"R-LASSO",0.152362607623385,0.141011924337983,1.47698274387763,1.48213999957266,0.0297386752139934,0.0294715020531974,0.11668366839861,0.115659676083201,1.48749493125672,1.48500770854594,0.0304737218506989,0.0308476811512373
"R-BOOST",-0.628502183301611,-0.624982869122345,2.32261230122967,2.34183458130614,0.0295153181354249,0.0295525050881969,-0.699739962987173,-0.686423170428019,2.39073502274064,2.37711507829738,0.0297648107674132,0.0309485567087516
"CF",0.011420961945884,0.0047612271550085,1.11548149598607,1.11198834935232,0.0298160211586989,0.0294602391727603,-0.00673369392141975,-0.0080448663907833,1.12808666678028,1.11767231222546,0.0306996050479849,0.0307934384784239
"BCF",-0.0473314431188028,-0.0329596606979018,1.06766587812486,1.07008132440048,0.0297164737754481,0.0294669059731721,-0.0654652316431156,-0.0644563968740796,1.07916630566932,1.08341363930187,0.0303203423819847,0.0308000037992195
"S-RF",-0.00297827489607112,0.010527087012171,2.18729164321717,1.91407188308536,0.0282908999872114,0.0294807953457636,0.0130065198778831,0.0325111951406578,2.41285435126418,1.98882807360878,0.0276639685014674,0.0308912980839518
"T-RF",0.128116217524796,0.209911265676784,6.82859420898523,5.80565097357593,0.0251247853842535,0.029828822544344,0.165869696493342,0.248074320674955,6.93993801457713,5.79714251163151,0.0228434054943229,0.0319789385184074
"X-RF",0.323689782165825,0.319142256672405,3.69196242018916,3.64749791227795,0.0289962482415864,0.0296370032328247,0.221281808606129,0.299925745193427,3.82390181617776,3.67797148780506,0.0284967535752071,0.031286450313528
