CMGP,NSGP,Logistic
0.0195714714982257,0.01876252332114707,0.039466340647889564
0.002126760291392918,0.0027526326798735334,0.02619876088253221
0.00489011749589952,0.004983829826351984,0.043497702125833926
0.004391898802585129,0.004392502917233976,0.021937162937672963
0.017419899921375475,0.015297512330021724,0.032366392689380435
0.008127577494263096,0.006721129080798616,0.024301644896662436
0.00707020530027279,0.00707543634406558,0.023909123583271494
0.004542619708182315,0.0029808636052517817,0.032501752641139206
0.017344704685506463,0.017272047660241555,0.026629948595084264
0.0085748838984763,0.01674553619830224,0.045556859952993384
0.01886812336799506,0.019084778865782862,0.060325355830422575
0.03746497754900969,0.02914515495680004,0.03004397308601402
0.007727323491069359,0.00803698500342402,0.0436797351850813
0.011749396462686577,0.011569142308570137,0.02334710880139699
0.05195070744848267,0.037648203324495685,0.04015555637752428
0.021161906136472713,0.019484857458357867,0.028442073097675023
0.02939691543875575,0.018124675944362772,0.028963569822609697
0.011987296096982495,0.003092496871486382,0.026165389638766565
0.0024692385756486523,0.0021867217323435382,0.013701779307611968
0.01919876775319446,0.01921650409636648,0.04128383365167262
0.0006019076016273241,0.0005809046831755948,0.02385670049999019
0.008079775803235907,0.008092484470164566,0.034460880197163445
0.005461927898349541,0.004336704178395763,0.021778803102639428
0.03570182507282858,0.03476227997259291,0.03502340498687439
0.011275768283509834,0.04404057213023265,0.04817342292437279
0.020815025674030967,0.02082722328448259,0.025010555220439604
0.018949498122400914,0.018937844138079918,0.054430866876327165
0.018613860498633637,0.018620950636130406,0.037922335652330295
0.027978452703816277,0.020893654818359142,0.030640471612960175
0.008683232711689194,0.008767236611606903,0.022769307068783124
0.011756027144017179,0.011462553064714866,0.025677308982001542
0.011294856250009646,0.005304788466840716,0.04095742487534489
0.003257340642826638,0.016364629556866395,0.02299582262101658
0.0073260921919480635,0.0075018403277378395,0.03796908929353363
0.014269241462001573,0.04002673175160006,0.021040959990840137
0.02588846510649662,0.025746927347400906,0.04490176455437911
0.004692622907868599,0.0040097482118674355,0.01493663677678751
0.00552231912590996,0.006187912157768157,0.0379253566529381
0.030779486398097945,0.021886255864702595,0.02594460008152069
0.027755288527152783,0.02781690407847257,0.035009493983625205
0.009594739555535392,0.008868286838727386,0.011342891918226591
0.017863700493559384,0.017865680851239196,0.02236443542905613
0.01299562063397468,0.012709070886111472,0.023069504511094935
0.0013439137162039433,0.0030450774527706705,0.04823574785405922
0.007985899037954571,0.008259003538141943,0.029086114893940012
0.0024242643980929893,0.002339428440191829,0.01356032473820681
0.025916484958692802,0.021586965599642623,0.032172890535926285
0.014533972223465719,0.01600245135747761,0.02739219471137646
0.009681838648330209,0.009630949753985372,0.03381094342033196
0.0008933402592398186,0.0050690396441121464,0.04283751575635283
0.003823232362522308,0.03300095127656143,0.036578234415203324
0.01906811751875853,0.01898310518133155,0.024905223990393677
0.0005595315651963311,0.0005844958163113532,0.020177929564061333
0.00532764058750247,0.003573047188639047,0.03713815397696916
0.012075078921483197,0.012530374040163994,0.017755496029395065
0.004609058980324796,0.014327422370212478,0.012955393243669108
0.007037867164271998,0.006862430154538343,0.03716393464521462
0.004137125452011179,0.0038456381062457225,0.030585269754925825
0.004786661558474995,0.004763607477174058,0.029767231904612272
0.00022104797321650355,0.009916257870738271,0.024058113149277603
0.0035333922926542387,0.0035553252630683052,0.03640000429973825
0.001316477603495985,0.0013099680578794552,0.02472677185993167
0.011387897638295888,0.011393247371752594,0.02989632962794807
0.015502613987288165,0.015607064715368196,0.020970594006571683
0.0006702487044385508,0.0009066851820161531,0.033870820514502
0.012714911996499597,0.012514783459734639,0.027916339742700035
0.016581408552703042,0.018244303405912727,0.02490814342465616
0.00191470938893495,0.005147707453660876,0.01156295748391452
0.00966454304923582,0.012205617360903405,0.03759739185903627
0.014731705263384808,0.014655506884192404,0.03219331044103264
0.0023451841756919082,0.000250921705726332,0.02945899541761407
0.006077966501049447,0.01733764171580806,0.022260086879409082
0.01813441092679642,0.015361870545634863,0.025824648352149867
0.002923475219849797,0.002909528792725828,0.03336433814620962
0.020702950963636335,0.022321092716811836,0.026070590783942284
0.010757176357155132,0.03454306357142234,0.02909549109718365
0.008052807978437462,0.008282431445347,0.03824376026534936
0.021173035176751575,0.02114328944905162,0.04790189986922885
0.017204626755551906,0.014473186009434333,0.028980646666847274
0.013697067154182892,0.013481811162321812,0.018979032305514634
