"","CATT_Train_Bias","CATT_Test_Bias","CATT_Train_PEHE","CATT_Test_PEHE","CATT_Train_RLOSS","CATT_Test_RLOSS","CATC_Train_Bias","CATC_Test_Bias","CATC_Train_PEHE","CATC_Test_PEHE","CATC_Train_RLOSS","CATC_Test_RLOSS"
"S-BART",0.259172944036288,0.257830726698472,0.147633689368114,0.147789029560522,0.000398819526499105,0.000527464560532267,0.265760137387347,0.269059795188071,0.154551862073739,0.158859624119997,0.000458500005951322,0.00080763973918629
"T-BART",0.261898801564108,0.274677351393806,0.148623805493552,0.160055911617249,0.000393362746843277,0.0005172865221436,0.281391331928577,0.296234695396012,0.159701858719281,0.179003183103585,0.000436618657172099,0.00082721372155568
"X-BART",0.269075017491998,0.273594080905342,0.155855451026975,0.162785037315049,0.00039532367615314,0.000518618907026066,0.275466329198157,0.280757084759733,0.160814221458463,0.172723844742326,0.000443665677069532,0.000818195127878852
"R-LASSO",0.270048208037,0.268385669996703,0.245711856006019,0.243903960101035,0.000402495495972766,0.000529775979535706,0.273249925267001,0.272609181662139,0.247115587719947,0.248093573198496,0.000460470067422881,0.000803090753419504
"R-BOOST",0.307714882065988,0.312672749846977,0.301939194375776,0.305468013439407,0.000400008702810168,0.000525852812746559,0.303973067954456,0.312828879462336,0.304170824177295,0.305541678633921,0.000460862518972841,0.000802172372589145
"CF",0.271898672300555,0.273085628534346,0.161774609446224,0.164959929311382,0.000403220135901232,0.000527917798767124,0.277598354029377,0.278618067669197,0.167846124369987,0.173709212576826,0.000463026591162688,0.000803917000151813
"BCF",0.163726744313629,0.165087119523705,0.158407009919671,0.160772544669314,0.000397354214298983,0.000525488279903289,0.170288912258499,0.174983763606282,0.161326442895288,0.166041965386888,0.000449899041766334,0.000801288653587288
