CMGP,NSGP,Logistic
-0.6853762402220196,-0.6854417725466065,-0.5475914733002634
-0.08402150138025073,-0.08332554272892509,-0.14198617830263435
-0.14886142956781015,-0.14084661236683463,-0.004704970713224729
-0.19580550132520974,-0.18554567855104243,-0.042334375392025364
-0.49401845040488157,-0.5026052561679237,-0.45391913904172326
0.17380446819707915,0.17393707620297902,0.19329310305043862
-0.3080619368239809,-0.3082985047867097,-0.2849361799843696
-0.24862633155132338,-0.24971100480843453,-0.15537472095306445
0.49641294236950234,0.49692528259917446,0.5728116365167173
0.5510247377039196,0.5845671790731712,0.6138332517240714
-0.5199126285993689,-0.5196840105331584,-0.577805790276683
0.21797477113160607,0.21464605176661614,0.3348906499966678
-0.27797571328427806,-0.2777575136460405,-0.3926837782688436
-0.4089629426747502,-0.4109941452664008,-0.35380674681512836
-1.1765160373586072,-1.1761566505053784,-1.1518086143527968
-0.5917404625817624,-0.581076150132762,-0.5185833231909043
-0.6150072115497027,-0.6144381650249033,-0.4977562208321925
-0.35540099606424524,-0.35603487499307657,-0.39287491666386093
-0.060268660236560176,-0.057926354628331594,-0.0297645085664718
-0.6617296413058805,-0.6625231966634111,-0.5956301278592118
-0.07787504738397374,-0.07886802852467943,-0.09177844759482309
0.15385044227302755,0.153914973674548,0.11991212175376957
-0.115159881367761,-0.0704080748384094,-0.06245083233484963
-1.062958084514971,-1.0633170392525273,-1.0227508221526351
0.42806385441893974,0.4277134251659841,0.49852196302279544
-0.18402230478007056,-0.6699396202008645,-0.5745752849968406
0.5035306845196866,0.5041541268096064,0.5963302663994862
0.48945745519229844,0.4891115826416888,0.5304561595436186
-0.9936179191272987,-0.8941346666222202,-0.9063440678393174
0.2690593435496461,0.26880485044756236,0.31914516022423206
-0.23842969359247498,-0.24029033884982962,-0.2368207589938258
0.08958782590723943,-0.22965913842071856,-0.11315003110448077
-0.07681719595408919,-0.04192631695567073,0.056198315700322535
-0.3146688754652197,-0.31518056787329257,-0.3486505356343261
0.41046706695398943,0.41043013827868086,0.44276065221719413
0.7400929412246469,0.7406720507047369,0.8398572676512135
0.13283938872731604,0.13224192518087635,0.17399321997609796
-0.13936728211086383,-0.13920406416243278,-0.07547828669858174
-0.694919028439877,-0.6860544583938406,-0.6938135080059628
-0.8519316680877581,-0.8527372462302033,-0.7181593416256848
0.21509896640880607,0.21436457093690228,0.2879830386422938
-0.5872639765356342,-0.586623949136621,-0.5729819365202787
-0.4796955911377618,-0.48368266456017805,-0.3707504253937717
-0.795439079341925,-0.7948218604001297,-0.7198349295274947
0.6835580235854248,0.2926046436663889,0.42325994833312436
0.07151609804216694,0.07212812360674958,0.1223045739340285
0.5901655253309438,0.5905796606129068,0.5693233157443898
0.46221799230355926,0.4622227391966496,0.45195608797425396
0.17412661238750562,0.1738237670287791,0.2724767678612867
-0.0926108412248961,-0.09223796621587156,-0.030666716562447946
0.1523521537191807,0.1527120616784639,0.2733413280588393
-0.7519646225348561,-0.7559474160675806,-0.6783928729586579
-0.0024009601285313576,0.11712428313457326,-0.003496458066898189
-0.1637691559375722,-0.1665520928376173,0.005748090871185272
-0.4183499363207375,-0.41078377436179037,-0.4080972897817814
0.14968625306377095,0.1435040854694453,0.19215033166483494
-0.46823400422502415,-0.2476151107736019,-0.07028410957995881
0.06962676977196648,0.3722935434908904,0.03945040830251348
-0.2915370222593219,-0.29195643225318896,-0.3451748327783221
0.3025471788218506,0.2914080778261227,0.3871924646367534
-0.02792309132312286,-0.02432112072607573,-0.149227104368048
-0.05089879151020827,-0.051784872841248955,0.02367176612870688
0.28587112362269984,0.28621983176193255,0.3193632985983933
-0.5178667358281803,-0.527477328253277,-0.4335920565167374
-0.22283779928284028,-0.00982764636245867,0.05666055826896942
0.23817469689555174,0.23770933292198854,0.30932940726765545
0.5594880686035365,0.5588868511248972,0.5641628130078455
0.17613018627292376,0.1782368561206964,0.18196377686597026
-0.46819194792142393,-0.3351259865881554,-0.38204782633335843
-0.49488639496994147,-0.8581123237628356,-0.48027990842512097
0.0307982676421815,0.37209021810970017,0.0731206094378248
0.13951202234881396,0.1391795848463394,0.22611116890092706
0.3614183170602246,0.7288972116984128,0.6934536496643886
-0.12796184077838296,-0.12802854354328433,-0.22252269800594457
0.7000046755807863,0.7001320852009781,0.6631784166000837
0.18836291845240505,0.22463592750191355,0.2408845017402859
-0.3079008564440373,-0.3076040710294336,-0.295480650500011
0.6794385407856361,0.6796158979190888,0.8187339444929813
0.5324792454085195,0.5285017234662621,0.5123096232866012
0.30956545708857736,0.32092563041132105,0.30379971064319383
