"","S-BART","T-BART","X-BART","R-LASSO","R-BOOST","CF","BCF"
"1",0.025363663573065,0.0243815654015649,0.0248651767056434,0.0254390309132101,0.0249547122499595,0.0260006812072748,0.0256176112215572
"2",0.0332683168450314,0.0315091381274872,0.0324511624318786,0.0329737310246762,0.0333998861002967,0.0340468167304013,0.0332365753038785
"3",0.0324899041485889,0.0306026812879359,0.0312980703750627,0.0328812293858612,0.0310788563188792,0.0331216622515633,0.0325159025759608
"4",0.0313329632397387,0.0300420536572027,0.0305179834272781,0.0314940553077526,0.0313778403200079,0.0320903819885176,0.0314648506548455
"5",0.0311470391310926,0.0294740797158045,0.0299449128005902,0.0313321416175181,0.0298104038903579,0.0317035070518395,0.0312152514446867
"6",0.0262421004413991,0.0252298190839674,0.0256325653076338,0.0263326634143242,0.0263400273181498,0.0267909616733791,0.0264025299910386
"7",0.0295319785707987,0.0280028129127953,0.0284965564033261,0.0297926971436876,0.0282358440984743,0.0300032527107933,0.0296680716494591
"8",0.0299536679243627,0.0284403034288235,0.0290857114545363,0.0303465860842479,0.0302085897399953,0.0306563349793249,0.0300857491965915
"9",0.0289306121763286,0.0281907231284869,0.0284538586399352,0.029013455161899,0.0289949283577849,0.0296295111347584,0.0291302701421124
"10",0.0272039291616874,0.0253972363372839,0.0256530461405869,0.0273176463985813,0.026453345360214,0.0278774858923309,0.0272050687884954
"11",0.0293589332132853,0.0277390682640928,0.0282554326125417,0.0297881489554155,0.0293160300946548,0.0300534809894094,0.0294932686429465
"12",0.0353238621922595,0.0334055770020357,0.0344204306593707,0.0357919292039154,0.035788583025391,0.0359573172615587,0.0353555933164256
"13",0.0299704510119529,0.0279272610908729,0.0286247379996294,0.0298412518157804,0.0304211891396979,0.0308462337051502,0.0295094600197289
"14",0.0295001962527884,0.0271919984190837,0.0277387705166081,0.0299860265169237,0.0273883796669259,0.0297711258562722,0.0294509549277692
"15",0.0285419337496461,0.0278452596164332,0.0280980782147562,0.0286576119195387,0.0278850172790537,0.028738092116798,0.0286374260333306
"16",0.0292017811972415,0.0279139369816289,0.0285198200405122,0.0296121675612959,0.0294578469693827,0.0297402535868897,0.0293990694223874
"17",0.0306688279847891,0.029557583715874,0.029511631848102,0.0308418701801161,0.0292121592426172,0.030956760653532,0.0306262120049005
"18",0.0319102450501315,0.029520597036641,0.0311832249938576,0.0325389700802566,0.0331497023894352,0.033319331092794,0.0318750752833611
"19",0.0328985153168021,0.0313551301933496,0.0320004173656753,0.0328155786204208,0.0331960691270798,0.0337247525263001,0.0331116311997988
"20",0.0289613856497286,0.0276877294022684,0.0282153648945826,0.0293624002480501,0.0289778798341597,0.0294788211149873,0.029090809484442
"21",0.0319208661121228,0.0295360498834024,0.0306548518596023,0.0322970191626785,0.0315803259318511,0.0327519350225866,0.031912320700829
"22",0.03347750754646,0.0306606433713596,0.0320252717108348,0.0331108349935139,0.0320877858153406,0.0337051955831513,0.0334565277411363
"23",0.034302424882173,0.0333869168882231,0.0333974840084018,0.034425761043153,0.0316088280725347,0.0346522427328799,0.0344548901817962
"24",0.0259677139749266,0.024481056118064,0.0252238202530291,0.0261781076957758,0.0259333958413779,0.0264233586587913,0.0261986300035246
"25",0.029906574842102,0.0284618359664613,0.0289617545996608,0.0301172144228042,0.029757095412828,0.030261775415443,0.0300848814538501
"26",0.0275862035577577,0.0263961702125733,0.026815335588336,0.027761378813631,0.0276430866344401,0.0278751942774186,0.0276594817453497
"27",0.0345726227456726,0.0330608304589498,0.0333810178618272,0.0348879926824452,0.0344142774988503,0.0354274156306614,0.0348290279819742
"28",0.0336894770696371,0.0320262669328149,0.032838481686375,0.0338365309393283,0.0328862669799173,0.0343750100341586,0.0337513935823239
"29",0.0276837280789552,0.0256328704757875,0.0261212358123437,0.0278344378603614,0.0278058937213533,0.0279898412386696,0.0276820954170966
"30",0.0292012286404015,0.0279513096604342,0.0283973634991595,0.0293022489169217,0.0293797474335237,0.0298602225400687,0.0292262120853866
"31",0.0300952912148506,0.0284562214994595,0.0294215189075298,0.0306383663401512,0.0305080286068043,0.0312591969964557,0.030348013758559
"32",0.0283166519312225,0.0262891366827819,0.0268123821284534,0.0284747147865485,0.0271589300791902,0.0291029814528163,0.0280005189018177
"33",0.0296257448630208,0.0280503602788885,0.0289701431043697,0.0299142733845423,0.0294452312091414,0.0300556543845361,0.0298347717879601
"34",0.0335787369545804,0.0317484778244679,0.0321663685117539,0.0337341455021876,0.0326854706092517,0.0339090327299965,0.0334198605651486
