CMGP,NSGP
1.2960729840746127e-05,2.79322598880435e-05
4.711724071091194e-05,2.4446953267426224e-05
0.00010039650177534814,0.0001025136852610505
4.093013616406319e-05,4.1766319882422294e-05
1.6088957548284556e-05,2.6283765558332045e-05
2.7480658187303604e-05,2.0111458388022755e-05
7.000654159401164e-06,9.20090800411489e-06
5.151769585665776e-05,0.0008422687293286101
6.01334663686712e-05,6.535804382611515e-05
6.205598111569924e-05,5.41636531716905e-05
2.224478252036326e-05,2.2746219210889826e-05
0.00010528928983806475,0.00011328938873947698
3.931344897390031e-05,3.325999901127816e-05
1.1902996964154038e-06,2.554383485342377e-05
4.798263552627801e-05,5.2253268078494905e-05
3.7032977594218474e-05,3.6178192185608144e-05
1.6573160794688922e-06,1.4994351401906435e-05
4.111297261155669e-05,7.02518691334727e-05
7.574984756197034e-05,6.399651083030269e-05
2.4798839007883783e-05,4.3395400518544586e-05
1.2867549217618789e-05,6.859417432677175e-06
5.889598697509892e-05,5.727844743586433e-05
2.4612800719355662e-05,4.2951705321385006e-05
2.3086984116263693e-06,1.0904809296224854e-05
1.179661425808061e-05,1.4513517753655892e-05
3.999244886151387e-05,3.099919357306466e-05
1.3605906871855068e-05,1.1266350139029936e-05
0.0006041992161681483,5.681327001740137e-05
6.489052793386493e-05,5.8134787152810363e-05
2.482872677821783e-05,4.493805748863673e-05
3.8585098880906695e-05,3.975690408291488e-05
1.7064631246732895e-05,5.159830785116848e-06
0.00017519149949872677,0.00011434252733024652
3.716806221453914e-05,4.435189776091912e-05
9.995659289212267e-06,1.783201140358659e-05
7.310958490637753e-06,1.7250463813981688e-06
2.3345464191459075e-05,6.042841298059476e-05
6.102137937254949e-05,6.10630658797566e-05
8.743540105390851e-05,8.494136220659279e-05
4.4620009389213585e-05,3.180125151122018e-05
3.301375859541394e-05,2.7611862121091473e-05
0.0022262298064518716,2.4840830673434287e-05
2.2297438787250326e-05,3.650676208974737e-05
4.753124114768325e-05,4.860166596025984e-05
5.915077043019535e-05,2.8553436372322743e-05
6.648106266260736e-05,7.240510015071768e-05
7.99340390031525e-05,7.901986066852389e-05
3.5321829286917676e-05,5.761023909046678e-05
5.847005758710935e-05,5.557067324966356e-05
4.223781433617207e-05,3.312895010337186e-05
6.556661060835976e-05,6.235917444691078e-05
8.555831357437133e-05,0.0006112828980630432
4.615200805707775e-05,4.489686674770082e-05
4.8968793457590385e-05,6.0546882436045716e-05
6.066668270516778e-06,1.0153607882677037e-05
4.656343995858555e-05,4.5772490619679704e-05
1.6365209316505365e-05,3.072142901189115e-06
4.707932893475729e-05,5.279096816978855e-05
2.552182866533649e-05,3.368578565119792e-05
4.3730472196719344e-05,4.506850327882433e-05
5.507127668214029e-05,5.823299334327641e-05
6.930034693804164e-05,5.434278320369275e-05
5.263263423382546e-05,5.537921464305002e-05
3.61193900599236e-05,4.0103016924758834e-05
2.9758079977886132e-05,2.1482008324589392e-05
6.256086635833174e-05,3.3812048766562824e-05
5.762629134465104e-06,4.13872308371323e-05
3.763728566586537e-05,0.0003411954530523051
5.898310914888392e-05,0.0021061709662942357
7.1458231826247705e-06,4.666497347681555e-06
8.227920769190126e-08,0.0017252747957671186
3.761568474215616e-05,2.246738732903856e-05
7.499785734600399e-05,7.789083637617731e-05
3.748881178856221e-05,4.744373183607712e-05
4.950736068130071e-05,5.255641275248128e-05
2.7028666334148434e-05,6.723241282327378e-06
3.116655946232331e-05,0.0019420291050599742
4.984213499700409e-05,0.0006506549819966507
1.096307790392541e-05,2.383265863236563e-05
4.1166403889469136e-05,4.192414631249156e-05
4.402805647544798e-06,1.2508277718451024e-05
9.584614438877535e-05,0.00019680693963374093
5.629339225217725e-05,4.540351034521639e-05
1.504516783761216e-05,1.2395753144071243e-05
0.00041311853697646955,3.327091916029874e-05
5.4116178070106066e-05,4.76611304930171e-05
1.5138527415700929e-05,1.6753555677429425e-05
0.00018871407703614763,2.7987717227793742e-05
4.191123468388113e-05,4.5777896384525457e-05
3.7369837444669316e-05,5.420039371292272e-05
6.521244372591543e-05,2.067937870232243e-05
4.267932091233744e-05,3.447370881857071e-05
5.719753843970102e-05,3.6420413899778885e-05
2.5492176187271433e-05,2.6548990495718987e-05
1.8820226289639753e-05,2.104438134540688e-05
2.2535919451959136e-05,2.1453048146535383e-05
5.0720764389175067e-05,7.944881258920155e-05
1.3312722207570566e-05,5.594041651268765e-06
1.8227444658263427e-06,2.209426074415696e-05
4.0420353452078053e-05,3.747330841350337e-05
