CMGP,NSGP
1.2828225308361276e-05,2.7635304108060883e-05
4.6636350408342295e-05,2.4208410323212683e-05
9.95582312361002e-05,0.00010165150546030087
4.0508699388519706e-05,4.1325038600571905e-05
1.5899698315937967e-05,2.5967403040488408e-05
2.7210888997422655e-05,1.9893120237704793e-05
6.922316950997006e-06,-9.105401107592837e-06
5.095138912259665e-05,6.032274345328691e-05
5.962132125425512e-05,6.47929545927628e-05
6.150030555671333e-05,5.3667391075595816e-05
2.2020982451690415e-05,2.2504015556882483e-05
0.00010404175319886836,0.00011193853711746633
3.89355517615768e-05,3.294729341635107e-05
-1.192360993945528e-06,-2.5285118247786453e-05
4.735966044266959e-05,5.177888116243423e-05
3.666626000597972e-05,3.58161954038028e-05
-1.6185541101717681e-06,-1.4862475911846543e-05
4.072548488287622e-05,6.971091082598131e-05
7.496952177114234e-05,6.33305955598246e-05
-2.458412876586479e-05,4.302368411329488e-05
-1.2771193056499811e-05,6.805584852866399e-06
5.841593056445508e-05,5.679090556758698e-05
2.440049030151608e-05,4.259002026520674e-05
-2.2862597958974792e-06,-1.0800979598545964e-05
1.1656679443916573e-05,1.434113919915022e-05
3.959738984527309e-05,3.06929657117961e-05
1.3494681990191439e-05,1.1176133627427189e-05
0.0005995238854535935,5.628476015605115e-05
6.428992129465579e-05,5.758476469038032e-05
2.448301464626043e-05,4.4313698711218495e-05
3.825037206388719e-05,3.942139948208207e-05
1.6891971912403004e-05,5.100920072338264e-06
0.00017370990794357248,0.00011338258506591305
3.6821636036497896e-05,4.3942886579159094e-05
9.894549055441915e-06,1.7606315453923824e-05
7.2337381285656885e-06,1.7047972702301118e-06
2.310399932764221e-05,5.982094156233574e-05
6.0509141073534574e-05,6.053856913653565e-05
8.649344972622703e-05,8.406384216673457e-05
4.418738504950477e-05,3.148069036217608e-05
3.260352243050596e-05,2.7273280636825503e-05
0.0022016851567141908,-2.4564026390233203e-05
-2.2102927663921936e-05,-3.6184823548303233e-05
4.7039767407267406e-05,4.8122285410530175e-05
5.8692544181720966e-05,2.833484001240859e-05
6.580483723340439e-05,7.168088879123899e-05
7.917173870199931e-05,7.827839078527384e-05
3.496976200557708e-05,5.703822911707021e-05
5.78819251385331e-05,5.500049824157783e-05
4.180609372338724e-05,3.2049492033146564e-05
6.508753143969814e-05,6.190368535498783e-05
8.46053573445804e-05,0.00014897455865194864
4.5739044727233754e-05,4.448957318800358e-05
4.845327311602558e-05,5.991757590834383e-05
6.004661091611854e-06,-1.0032660395968201e-05
4.6182625474190615e-05,4.536862797145514e-05
1.618564634022374e-05,3.0533176441483744e-06
4.664303874305755e-05,5.230697266953222e-05
2.5219882662947568e-05,3.3280339135340267e-05
4.331672975940682e-05,4.465016663430129e-05
5.443917000338451e-05,5.755525192070905e-05
6.885054061902639e-05,5.398817094773869e-05
5.19532630283282e-05,5.4672245266794526e-05
3.5806326710112003e-05,3.973829462627079e-05
2.94170200028885e-05,2.1250551436939553e-05
6.189439148571529e-05,3.3433974390501875e-05
5.712847866946522e-06,-4.108097680292737e-05
3.727535280478001e-05,-0.00033730628569729096
5.843530791202825e-05,-0.002086930828128176
-7.046934462654961e-06,4.603558525660342e-06
8.082453085540599e-08,0.0017091755074338973
3.715736691078808e-05,2.2235794167292248e-05
7.439099102533043e-05,7.710818697104216e-05
3.711851247187473e-05,4.694067344878572e-05
4.8984802391712275e-05,5.2017552723951996e-05
-2.6777847857767357e-05,-6.6428422744072e-06
3.085057866343756e-05,0.0019239663200820757
4.938686766409091e-05,9.002742768960405e-05
1.0904616373785813e-05,2.3659235547857093e-05
4.075195564600671e-05,4.149406188152651e-05
-4.357447786620747e-06,-1.2377078332813999e-05
9.484613801578128e-05,1.3527958057521046e-06
5.5693371914022904e-05,4.4950260874099254e-05
1.4899986046454707e-05,1.2280962923322973e-05
-0.0004089201796695854,3.292865349002749e-05
5.3557051067858664e-05,4.718386243369794e-05
-1.4957976335735863e-05,1.656994128134228e-05
-2.7937342943493634e-05,-2.7740809324661164e-05
4.145043169864672e-05,4.5271945927118367e-05
3.6998684941660566e-05,5.363564190006212e-05
-6.466033759320492e-05,2.0506192487594525e-05
4.219787195493726e-05,3.4089153076270286e-05
5.667594149714669e-05,3.608419876549758e-05
2.521976955852311e-05,2.6290400991798364e-05
1.8625481616336512e-05,2.0806913194449265e-05
2.2314975509606094e-05,2.1238900591285387e-05
-5.019858439063115e-05,7.859528230156781e-05
-1.3193974534926546e-05,5.5422099180425344e-06
-1.8096109272816384e-06,2.1931703361431815e-05
4.001788734471212e-05,3.709093736805613e-05
