"","CATT_Train_Bias","CATT_Test_Bias","CATT_Train_PEHE","CATT_Test_PEHE","CATT_Train_RLOSS","CATT_Test_RLOSS","CATC_Train_Bias","CATC_Test_Bias","CATC_Train_PEHE","CATC_Test_PEHE","CATC_Train_RLOSS","CATC_Test_RLOSS"
"S-BART",0.0594139813300523,0.0509736657258597,1.26729960698819,1.26316267417187,0.0143036074227548,0.0145515023406739,0.0438755701113116,0.0103995435504544,1.27376976972912,1.26658932481807,0.0148648875817577,0.0149242325847239
"T-BART",0.0800932648130251,0.0786911382129874,3.12699757572369,3.10866746773201,0.0139007004903847,0.0146422999663233,0.025712145195104,-0.0420922004430176,3.16500196207867,3.10581851150954,0.0140761450469452,0.0152266803801501
"X-BART",0.125909504934921,0.112584709289475,2.5453350562007,2.55080184508736,0.0141450964774957,0.0146169746375565,0.077183823479761,0.0174683081277277,2.57869414597434,2.5608573096562,0.0143723744262037,0.0150721208030729
"R-LASSO",0.0468323757448981,0.040909448647292,1.03612866332405,1.03016285740688,0.0143585950565305,0.0145532935490202,0.00805894625257285,-0.0216096711955133,1.02990361559778,1.04605329799172,0.0149728074840966,0.0149107364629117
"R-BOOST",-0.430398534801717,-0.416945616704742,1.2831256025637,1.27671153098982,0.014318357998888,0.0145601804995259,-0.464224724457761,-0.465463341728105,1.30777015793321,1.29363033561004,0.0148483875598766,0.01491824783686
"CF",-0.16097079613781,-0.162836205005972,0.86730760998723,0.862218058382525,0.014389003362833,0.0145380582293074,-0.158936406043496,-0.171752027707434,0.862197786243821,0.865565980808269,0.0150912219657353,0.0149046739126179
"BCF",-0.0626584240851106,-0.0641372800111133,0.751750393161951,0.749431997586036,0.0143425870882574,0.0145445359643483,-0.0767987428329396,-0.113962984300611,0.755836163983674,0.76407710704444,0.0149219737913979,0.0148702903827503
"S-RF",-0.0126032571860368,-0.0210648487807985,1.49384434165354,1.31348004201713,0.0136725643703276,0.0145496534760182,0.00885776243854422,-0.0170086817590318,1.63948877364818,1.34490771441335,0.0136709996807295,0.014924798774228
"T-RF",0.0136259818973219,-0.0252879861887832,4.74407692741785,4.02067631538238,0.0121319565011807,0.0147255263539102,0.0255812651920344,-0.0356271943536632,4.78004149310143,4.02677970865295,0.0113220708942146,0.0154307914830637
"X-RF",0.0481929325390439,0.0321016038455366,2.50954585217351,2.46238602590137,0.0139951815384648,0.0146241747984218,-0.00569258807460589,-0.0301881199410106,2.59880385704393,2.48367580455513,0.0140080799474888,0.0150615775949617
