CMGP,NSGP
-0.0001415320043846347,-0.00022148019605511306
-0.00014410054208092817,-7.548066926167832e-05
-9.631728287590805e-05,-0.00010192474530741525
-0.00016468682920247306,-0.00017531745055724527
0.00024115267536533092,-2.8310502032806648e-05
-6.156176592564106e-05,-9.054528895706447e-05
1.4354752553698166e-05,-7.825646543890148e-05
-8.667273574610881e-05,0.0003446962499607758
,-0.00017860952824019763
2.3150246231713242e-05,0.00011496805076590059
-1.3929121404955617e-06,-6.070272293379584e-05
2.53075221227286e-05,-1.4977096169900901e-05
-0.00010853385068806591,-3.579949505263314e-05
-4.142574206228992e-05,-6.378679335760425e-05
-0.0001621796277094055,-0.00017525159771443396
-0.00014462236284899077,-0.00011803947028152858
-0.0003043075093518121,-0.0003199698708672986
2.7739823491101705e-05,-1.857987307374425e-05
9.41150983585617e-05,-3.2916529333594834e-05
-3.314049884048615e-05,-0.00018725669958678806
-8.486290519656922e-05,-8.981281080361186e-05
-0.0001065928396418458,0.0001910496447859644
9.583066918265605e-05,-0.00010001504700654202
-5.459411335579715e-05,-1.4434320955711343e-05
8.689387723930531e-05,-6.188311441073225e-05
-0.000135745865925845,-7.207716514046864e-05
-4.1680720081351786e-05,-0.00012838469175275935
-0.00010508679482837563,-9.590549784811501e-05
-3.834813168319898e-05,-4.5906179727214886e-05
0.0001643897558924732,-8.22389637676112e-05
-5.6257110258285765e-05,-4.386112331301048e-05
-0.0001341148542903772,-0.00017882225890760478
6.465868244589976e-05,-0.00010428510583206811
-7.270172731958296e-06,-9.494789849221288e-05
-0.00013453866679391524,-0.00012039528225296568
-0.00010069393999967473,-0.00011462262507958114
2.012952447400715e-05,-0.00012883630993336265
-0.00012558220207744685,-7.643914295658131e-05
-6.427747792759815e-05,-6.0614583140546125e-05
0.00017656278358388222,-0.00019511786155562754
-9.444718448726982e-05,-9.633942163742774e-05
-0.00010332843794635119,-0.0001352063771049655
-0.00010641736152373859,-3.1770678406902726e-05
2.3848067105343688e-05,-6.105824782684953e-05
-0.00014626836246619434,-0.0001688720451041484
6.996067656243166e-06,4.1993011570694526e-05
-0.00019125160289818743,-9.772567775337053e-05
-6.809451631282602e-05,1.8534369960478196e-05
-0.00013450602056841552,-0.00016045020926631074
-0.00011453501786536323,-8.552838302288687e-05
8.762679949973174e-06,1.4378951894882516e-05
-1.0446078637107759e-05,-8.694775467343094e-05
-1.3366317692990722e-05,-0.00015218174729005965
0.00012719620622756602,-4.108804590353647e-05
-0.0001118664333603188,-0.00016648811924570693
-0.00010771679545988825,-0.0001036492345207826
-0.00012279012961581942,-0.0001833345178541922
0.00011715604186421651,-0.00016031906794061445
-4.142720259518764e-05,-8.492676911730216e-05
-8.649899631352209e-05,-6.916651012307306e-05
-4.293409330146323e-05,-0.00016985350044307988
-0.00016285554965797137,-8.969120669764796e-05
-8.984428692209817e-05,-0.00015193018119347317
0.00014284697532534308,-0.000183346246344502
-0.00042985075883262517,-0.00012233046679693629
-0.00016524818762894992,-0.0005533656177227063
9.834694420924777e-05,-9.37917150896761e-05
-0.00018972994642908948,-0.0002746337423371733
-1.978407136232887e-05,-0.00016365530402510004
-9.439783948721783e-05,-0.00011302065708291969
6.3372094052720765e-06,-0.00014977432827269338
8.078178654575246e-05,-8.073204847637691e-05
-9.952884832105676e-06,-0.00018471049857257703
-0.00014920304993413768,-6.414721889932371e-05
-0.00011415706957825482,-4.390614817776668e-05
-4.863289450487929e-05,-0.0001094163138147689
-0.00014716030556144216,-0.0001451423117844988
-5.682810667938306e-05,-0.00011997458595934074
-6.193358640606314e-05,-0.00012924118099979
-0.00021297653479058432,-0.0002562941670504154
-0.00016667381687463794,-0.00015842891681439535
0.0001801037113741323,-7.417917520027975e-05
-8.893759159627065e-05,-8.096370833458431e-05
-0.00010328504670806339,-0.00014121325764614826
-5.4713481015648715e-05,-5.884806489769819e-05
1.1425291437051477e-05,-6.0341416547266715e-05
-7.367898765789402e-05,-0.00010595999264303352
-0.00016797112659306136,3.00280403212683e-05
-8.689427514147503e-05,-4.281448882566527e-05
-0.00014558401981043666,-0.00013574210005636904
2.5408140558901647e-05,-9.690854955870043e-05
5.8564776316376645e-05,-2.2568660109660572e-05
-6.512193401774741e-05,-0.00010056621618331304
0.00013295211513878857,-0.00014961222020195604
-4.705094382335339e-06,5.582533558221372e-05
-0.0002059472766276018,-0.00025177048721775736
2.401370886833654e-05,4.0630961893462805e-05
-9.162540626406521e-05,-8.344852799438793e-05
-0.00012794486705285105,-0.00024164523939901992
0.0002503024854891261,-0.00011557878492671626
