"","S-BART","T-BART","X-BART","R-LASSO","R-BOOST","CF","BCF","S-RF","T-RF","X-RF"
"1",0.0193506335577868,-0.00361391951385287,0.00922505493209158,-0.0171620526974937,-0.130564001123674,-0.103695496859597,0.0215160849880457,-0.00232166852534626,-0.0174159286485549,-0.0413690909582741
"2",-0.0469514054286598,-0.0259542789542162,-0.028550559339349,-0.0817594113495529,-0.462659662072695,-0.102195011529966,-0.0433039912663203,-0.00462189848601721,-0.0153979236170528,-0.0624665951858038
"3",0.0865214793906954,0.0924128902667953,0.0669239713142172,0.01484632876597,-0.535931244060428,-0.0447204416127522,0.0634381841200108,0.0680719989031734,0.0595653323729111,0.0362293710317439
"4",-0.0907313184702052,-0.0567214091255076,-0.0553528486882168,-0.126556203174993,-0.372699306640647,-0.144615036894311,-0.0815444022159343,-0.0615925877518435,-0.0707035584092563,-0.114930608790112
"5",-0.0240236936337418,-0.00395131121893344,-0.0227954483932115,-0.0363401549575057,-0.196977796601632,-0.115617347751742,-0.0217687699773701,-0.0362079178480384,-0.0608225074029613,-0.0886888044372772
"6",0.0433778666600358,0.0452486501610932,0.0412610838416735,-0.00128950945519573,-0.219237081652063,-0.0289085606567885,0.0387259097567721,0.0192753324691488,0.0118962253894971,0.00910629784595246
"7",0.0182224404947701,0.0230826694574811,0.0202526648870797,0.0014122100636495,-0.211200844769976,-0.0537938442015384,0.00423338004230215,0.0497382764763623,0.0360227708763867,-0.0242009416373274
"8",0.0861488700483833,0.0990486568259175,0.104889208321787,0.0520575059639793,-0.202177457873941,-0.00192869731127701,0.105060091456185,0.0161483359944122,0.00371686069967397,0.0129336381058032
"9",-0.0275788924919211,-0.0183454307528472,-0.000748777958245431,-0.061730542618068,-0.224938643520478,-0.0949197050443176,-0.0171771918378776,-0.074814230301574,-0.0782967901955676,-0.0729124167004533
"10",0.0271708355259945,0.00435275926814875,0.018445885038178,-0.0264453996721912,-0.0924848649060818,-0.0761948456574326,0.0258266801073561,0.00378591142381462,-0.00293761986720153,-0.0173125264728071
"11",0.0515399886342962,0.0595625678288227,0.0586348815564665,0.0232242575993047,-0.219450089816779,-0.0430554208729623,0.0557236638784803,0.0284499151557121,0.0127112564179941,-0.0187056135798678
"12",0.0294595799948316,0.0359618940956206,0.0388261650686781,-0.0107408120328255,-0.173735775100783,-0.0844325524914736,0.0234516934698145,0.00325297817670264,0.00159209709667594,-0.0241156009829286
"13",-0.00422493923308769,-0.0304853790220852,0.00054173339808863,-0.0502989938425782,-0.155919652257207,-0.0345831847572289,0.00405034924152829,0.00720043231803709,-0.00234769959065214,-0.0214845252994314
"14",-0.039692539779279,-0.024940241402188,-0.0312338471532122,-0.0608380154589939,-0.199062497234823,-0.0906455798290178,-0.0342009504221492,-0.0308972434028375,-0.035522208745907,-0.0956665686895704
"15",0.0511331320277931,0.0509929279888426,0.0768483362711579,0.0272750316842897,-0.183455370277312,-0.0492110406184282,0.0605442382265296,0.0106097890133334,0.00763914979679162,-0.00318164161726388
"16",0.0728624438821214,0.0883442026921175,0.067586511401956,-0.00990281776826615,-0.331266449355497,-0.0281158446521418,0.0500288519048025,0.0739137877221551,0.0626522636840432,-0.00916102914609792
"17",0.0103888892609387,0.0455449587523486,0.0488181683960666,0.0292332905043641,-0.0463493631504126,0.00500766001543146,0.0231936767612493,0.0310879234252227,0.00742117899436284,-0.0273893038218324
"18",-0.0299666063189132,-0.0350044225168191,-0.00965484102010835,-0.0223464328145817,-0.176099857514136,-0.0482500843581043,-0.0281754331557181,-0.0312028223962598,-0.0290883981352636,-0.0736140352939828
"19",-0.054435468677419,-0.0479864343788534,-0.0474646742143995,-0.0792320879185111,-0.241544004077111,-0.142166721227712,-0.0485992419453312,-0.0619198362567107,-0.0797005751511215,-0.0889878827798782
"20",-0.00616114650269749,-0.0261428002680401,-0.00369498998700081,-0.00949320590314849,-0.307105388917575,-0.170104613796211,0.0111942371404032,-0.109262082705231,-0.098570359452258,-0.0778678812450163
"21",0.0507205937123432,0.0665067409129712,0.0753592970602155,0.0380187162963258,-0.0338028761806154,-0.0254812480294778,0.0712702479740729,0.0575153030517634,0.050328522678508,0.0311058158429481
"22",-0.0370978871353724,-0.0229173393480988,-0.0209986862210248,-0.0486939502011985,-0.216769297633662,-0.0745183330442268,-0.0247256341965571,-0.0196756518185738,-0.0249980460693954,-0.0734879259351424
"23",-0.0249582260474664,-0.0200843618372115,-0.0378777149105533,-0.0759442295688398,-0.281710977141954,-0.158351028525397,-0.0205743940281167,-0.0681714453523895,-0.073106385730427,-0.0909866264260085
"24",0.0363926899609271,0.0357814277127327,0.0503700846704705,-0.0171540936574387,-0.145428876671576,-0.000596055483539794,0.0446295223138235,0.0458006492020133,0.0403559311808333,-0.0100968672981469
"25",0.0338348125488085,0.0197288967537594,0.034524331365059,0.0330367797606804,-0.0443124521387139,-0.0155516584342948,0.0426137008884288,0.0241291873735583,0.0093799927676825,0.0130302555088396
