CMGP,NSGP,Logistic
-0.14339347040661224,-0.14254572688749637,-0.2236120134102148
0.05497793256860221,0.10352735022696466,-0.037827319441322164
0.14866531152039322,0.14862450623350193,-0.054297128429709574
-0.6387204171915284,-0.6405699435890004,-0.6795612292495449
0.3441009014739628,0.3441514346287171,0.3937266537440692
0.1038999264396572,-0.05376880980956272,-0.08695478308074814
-0.13986450410921786,-0.14778877903941628,-0.366142214565495
0.3517732109364736,0.35407146793447736,0.12490905492117613
-0.030366169424071197,-0.030179611380493927,0.327672893879743
-0.3343383462365962,-0.33431454186146425,-0.4382614831487641
0.7696932883301763,0.7045550638168148,0.5895870651172622
0.32173177452652807,0.32185384620730423,0.36035011173946196
0.20180267047156428,0.08670714814946662,0.04525461096363988
-0.49514847195562345,-0.4590229665137418,-0.2968671318232735
-0.8493685422460612,-0.8473633837915542,-0.9199292810754163
-0.6143452968168123,-0.3705610137387361,-0.7764479319199087
0.1338197642042424,0.13357544173676195,0.1538829276231677
0.3649091012705351,0.6698834604476563,0.3294402785524955
0.4947712173453658,0.4676474326375819,0.4887252343247906
0.32581728044384245,-0.17111856193836686,0.21332803563747374
-0.5679641519980095,-0.5682713551863587,-0.8891103852007217
-0.17857904330263352,-0.17857605990479564,-0.18960975405450267
0.46877530499745423,0.4690656933449669,0.47524615049838054
0.14167595139502936,0.14631563008204204,0.18969588467510448
-0.2252413101644968,-0.30068449792514795,-0.2645698659099167
-0.23240118517411615,-0.18686830016281175,-0.11753020135456745
-0.6301505386918926,-0.5787870486782225,-0.45459667631179035
0.23693152805101145,0.24031380992725032,0.17675891240136052
-0.42688963162230115,-0.4299928545784792,-0.4614726013402073
0.6105910203602302,0.6106968959215505,0.7532993074420502
-0.2262288193747521,-0.3263084418011848,-0.4902525723167205
0.04721638279756003,0.04615704711543837,-0.08996624192245137
-0.061750946033996335,-0.14390131617761365,-0.13691517782795828
0.1667946228437335,0.07883013381087618,0.06495791141589584
0.1716755632577533,0.17193391309026276,0.07858117407773181
-0.43616850351269193,-0.43424816253147525,-0.39812408083289463
-0.6844784776943614,-0.6837962007105007,-0.5452684401677748
-0.04164224531954283,-0.036569659047788076,0.0029764053907189404
-0.24118030124015138,-0.24047733904740257,-0.41951337529855054
-0.6650723709082177,-0.6578282885419702,-0.8911697318050533
1.06502254215023,0.3927472772906689,0.22032125720578785
-0.1981952044249117,-0.19375425673229757,-0.2194711178165722
0.5753269903034679,0.5836897999211782,0.5998747474371214
-0.7096163458873078,-0.7086376513323689,-0.8724817728095646
0.36505102103748804,0.36549653312656266,0.38093647722126267
-0.22879378767849015,-0.22867951118045154,-0.01430798181325754
0.08917473788716455,0.08846057261643973,0.2846472058555585
0.9202555684976116,0.8582443999316508,0.8547137221272557
-0.860007435055322,-0.8602517484670839,-0.734625584194691
-0.08446530322171904,-0.026445797981691527,-0.2561822174263094
-0.831058355500528,-0.8303306736817004,-0.7953502449429013
-0.07096502610433472,-0.07907608207755121,-0.054168459372601105
0.6366269533912923,0.636585501885544,0.8001968829196994
-0.7668912928468397,-0.7681396678780845,-1.0379375606196157
0.017567124045970262,0.017730694515197286,0.03224329343120543
-0.008290863599551083,-0.008299159592314156,-0.18657073957940307
0.32135542994646155,0.35430816539109183,0.35460513150079886
0.1695467965206869,0.1711035983591385,0.16777511009309548
0.10339808880297588,0.10295014534813703,-0.007562754714325054
-0.16497359116957433,-0.1732533621027428,-0.17473874444414
-0.24861333040057468,-0.24752036312905587,-0.4348670285874288
0.20866457728375196,0.16931994517611354,-0.053550995962488156
0.20332815458164066,0.18060309648141665,-0.06901054544598906
-0.5835868433627616,-0.5839302583186106,-0.6304408566997366
0.8129428035674372,0.7143124913811637,0.633205714607966
0.1558486583926285,0.12590274473293628,0.16560529113771025
0.2619963195992409,0.2615262042590388,0.3981346148399852
0.3200454104103074,0.32061937638057336,0.33882078578908004
0.2256668481533175,0.36474399846005956,0.11281327915549941
0.7575549698657349,0.47076727111290706,0.710382981073469
-0.3620465745454563,-0.37389600503024223,-0.5329722629358039
0.5132962750970208,0.43111589578716536,0.6238961632712872
-0.8343086481051889,-0.08931065468973443,-0.07112694190363884
0.7470279848838753,0.7475422242029743,0.7547515965767276
-0.49414204340695134,-0.49437804269962343,-0.5778944318191267
-0.27734987613111517,-0.31852582000154095,-0.23367476436190598
-0.3265303442068365,-0.326760837492097,-0.13572125292965462
0.4942284344897647,0.49668806621654654,0.6136661713227376
-0.10504590689262008,-0.1073304879769308,-0.1889001783405067
-0.6367431605319387,-0.6340251362308528,-0.9184495352473672
