"","S-BART","T-BART","X-BART","R-LASSO","R-BOOST","CF","BCF"
"1",0.000323660399109092,-0.0185960089745636,0.0109282708948419,-0.00726248889945635,-0.00128216128729038,-0.00167505692463501,0.0206938349876971
"2",-0.015759163794042,-0.0154756119413454,-0.0181901467702506,-0.0101261315743146,0.0328273107594088,0.00445346439956071,-0.0107591118541875
"3",0.0023907611643694,-0.00141664272331367,-0.00505607246684206,-0.0102599939430964,0.0388251475480206,-0.000934102190812796,0.0128415169163066
"4",-0.000829715781341149,-0.00725934824850074,0.0032621281445029,-0.00160022997668745,0.137588231914034,-0.0153317625722816,-0.00283730158650675
"5",0.0115166432747354,-0.0397310925710888,-0.0163550276681281,-0.00894585517303822,0.0657146886645548,0.0132876118811854,0.0150401036356504
"6",-0.00188352739981263,0.00875797132071608,0.00826105915545266,-0.00492637705756313,0.0538057885088482,-0.0033645679659724,0.00355056409948468
"7",0.000278326927540917,0.0195240320895221,0.00337950366270112,-0.012433975690338,-0.00382010863538985,0.0377759888075473,-0.00203440848005727
"8",-0.00509780001636295,0.0214315547319145,-0.00653484182178487,-0.0135067332917435,0.0129736076259175,-0.017496989663975,0.00502953183491287
"9",0.003837282856985,-0.0320988249223446,-0.0110064719425841,-0.00553159225441457,-0.0374739525855118,-0.0600108642231103,0.00995097998784171
"10",0.0031129346572013,0.00974869912829472,-0.0165847515994959,-0.0079267501169899,0.0876703392075518,-0.036609346352732,-0.00876896448122384
"11",-0.0098039789490401,-0.00696515753297267,-0.00732345481384117,-0.00523876510291806,-0.00929152447918028,-0.016365871360939,-0.0108135152458586
"12",0.00417195977980602,-0.00125722427496625,0.000964154065797096,-0.0121358886125293,-0.00510840060935625,-0.0177296233013364,0.00430725924026886
"13",0.00334852512691647,0.00808366218385026,0.00655439921256046,-0.0165215273447854,0.120867811470909,0.0559522819165236,-0.00226335929054217
"14",0.00769786736354693,-0.012691376854622,-0.00343791553073224,-0.00113681469127524,0.0148356732522223,-0.0858979149320915,0.00860614934231662
"15",0.0114592159391184,0.0101486839697065,0.00724256238245816,-0.000398699333357942,-0.0799744629309801,-0.0586956133736079,0.0109944111758875
"16",0.00414455710074723,-0.0247192858808238,-0.00569840892777488,-0.00450939774352853,0.02746162007826,-0.0021333943162251,0.000495959664189428
"17",0.00303548262217125,0.000545378400702144,0.00686125455244401,-0.00487049795887686,-0.0265585781323456,-0.020793095049495,-0.00168496118538265
"18",0.00354850802812563,-0.0185602182681033,0.0176528220968864,-0.014401711681874,0.0829883260094302,0.0432875242230725,0.0107646493264687
"19",0.010699538216895,-0.0145432395073746,-0.00788086595703214,-0.0077551720382199,-0.0404416290589661,-0.0144264667148786,0.00156167045550364
"20",0.00771834773614143,-0.0124714215392967,-0.00591108835994463,-0.00170116653551691,-0.0621320560751564,-0.106346664962963,-0.00202051135770028
"21",0.00196193641369055,-0.0151649617865131,0.000309834219846464,-0.00399931085492674,-0.0202520887455658,0.0201918356515253,-0.0091654234963349
"22",-0.00361475842297908,0.00952477888403408,0.0167577546019073,-0.000834630984192415,0.000796381372008366,-0.0160106117447613,0.0118692635730646
"23",-0.00229943630399973,0.0180849680511956,0.00161079086216841,0.00409012341485286,0.0473439183888973,-0.0587684398512193,0.00891295088538044
"24",0.00617117722908521,0.000652385583456556,0.00881455991195489,-0.00235978658532323,0.0302769408313579,9.65962155802703e-05,-0.00285102702613016
"25",0.00693637569768072,-0.0295757402858778,0.00214440029920545,-0.00624142870375572,0.0240093482557383,-0.0279617582932048,0.0176919784249519
"26",0.00879590833041531,0.0262068363566304,0.0149699381922494,-0.00503059571061917,0.0375149754847105,0.00980412751822698,0.0318387627246046
"27",0.00419341840070307,0.00231371944090626,0.0151623806167229,-0.0180936824268549,0.089422617132595,0.0226050388745621,0.0101710727420692
"28",0.00864333893619136,0.0130283894145183,0.00255784487718206,5.85021471632683e-05,0.039738497610344,-0.0281192433072929,0.0159669008760229
