CMGP,NSGP
0.0014407659222955556,0.001731605465182231
0.0026109674615459244,0.0019811695509417133
0.0018184883534319008,0.0018452723410620098
0.0019674716309151146,0.0019513962482913911
0.0034794283567673554,0.002155322418667349
0.0010012824437461896,0.0015670961900927118
0.002103103037779788,0.00252977580115507
0.001232200973684611,0.001139017216332147
,0.0019356715929081236
0.00177490716128046,0.002137377049903658
0.0018487098784236472,0.0020557754528063303
0.001988887835404023,0.0020727502310648248
0.0016541960509239247,0.001523175593600836
0.0020376420639887376,0.002613972084837336
0.0021422219097492145,0.0020416090483395266
0.0016947253094437987,0.0016197781215027335
0.0021424707369994494,0.002296666371124831
0.0018648292505098302,0.001991522466730061
0.0014227376722292268,0.002222152263802032
0.0021381454646495148,0.00226592867828178
0.0020067973149532447,0.0022326636483961182
0.002066790507873247,0.0025360876554120504
0.0017394594119196645,0.0019457502035525227
0.0018422103496120534,0.0016490598915582847
0.0027338532228799784,0.002261148811609759
0.0018118954962987332,0.001693956695961321
0.0013645692707236767,0.002161024641453652
0.002030893071071536,0.0020144853074802365
0.001878968650390148,0.0018472572035982387
0.0016477393016560858,0.0020223142806038187
0.001932650181033986,0.0018291718641164044
0.0019195983469233186,0.001740292206049736
0.00219591907195985,0.0016905611850768663
0.0019027502566286148,0.0021665574433557882
0.0018886924758905984,0.001980154871141594
0.002050778503246226,0.0020961187191383328
0.0007686653633581726,0.0018182527664855242
0.0023003908535663775,0.0018155136602317741
0.0020864832024098034,0.0019565358793292623
0.0015833087086374606,0.0021118546522101824
0.001588991193264534,0.001700672061628649
0.0018180145225304744,0.0020853491046822245
0.002088348221852968,0.0016984741212664317
0.0019325326657721905,0.0020927349211897583
0.0020739681573213684,0.0021922731053200762
0.0018671059959767381,0.0016559014018075334
0.0021795334723751485,0.0019402005295779691
0.0019470843423540186,0.0017959278298750997
0.0018950867781771712,0.001984603689878816
0.0015966887675753119,0.0014859283028005902
0.0019025652006863306,0.0019345809019325351
0.0020128440572416677,0.0020093001363112187
0.0023871816109360565,0.002051071714187224
0.00224880800472882,0.0018196497933738295
0.0019957610559591557,0.002209449759308961
0.0018969727488897103,0.0018254392683782143
0.0018238339477155505,0.002085479742317888
0.0018418663053911433,0.0021904861251845695
0.0018850234438624691,0.001863806899336158
0.0022237531318784194,0.001997538807750388
0.0015968314711801894,0.0019491540958192644
0.0017337198117856392,0.0016493442217089887
0.0010308482553989338,0.002202553142806943
0.002550561427236272,0.002153299585701773
0.0025153229165164213,0.0020683196425957655
0.001650097119794354,0.0023412763697556807
0.001752927968524396,0.0022740654753151675
0.0018640303649983922,0.0020362817654517194
0.0012021345526749062,0.0017678878848525475
0.0015747263383093868,0.0019267844122512624
0.0010512770981053665,0.002042952395590166
0.0026006032651093984,0.0019653613702225576
0.0011491169691417219,0.0020754174864158446
0.0021313617951873344,0.001900357231520337
0.002004816158490425,0.001839719655498312
0.001947221458097449,0.0017869529787933964
0.0018666019921742855,0.0017676002539998878
0.0018071796370220702,0.002106310197654179
0.001952831247230193,0.002142399972575382
0.002009126867988266,0.0020053262117429925
0.001697762660081072,0.0018947366988365092
0.002050208806259443,0.0017979039755613123
0.0019037925435099648,0.0018829381650197251
0.00211264996462549,0.0019289084794648506
0.0019470439186002725,0.0022547583926250223
0.0019493577558234631,0.002053560264609078
0.0019595376356155974,0.002092737724817269
0.002021166835584466,0.0016684672779087345
0.0021400272760183576,0.001791568422709357
0.0020222134704688216,0.0020941739957614463
0.0009493541411379834,0.001830801815279799
0.0019403670100564074,0.0020081405398499376
0.001814258627737109,0.0018860316357956547
0.002842847315177137,0.0017263651776344357
0.0018140783712307968,0.0018515004362382739
0.002034520241649348,0.0021789406503904952
0.0018474265958015774,0.002051322148772858
0.001462908932837083,0.0020175948317739407
0.0017705405986596899,0.001960502903192369
0.0025088645737995244,0.001934712550638906
