CMGP,NSGP,Logistic
0.02294924222084649,0.02283721304149397,-0.03967383665254239
0.069223976817439,-0.0008105290139514669,-0.0066032293841361885
0.08140074238434876,0.08251749503301493,-0.010425694137330247
-0.0771364170087415,-0.12490302737978501,-0.11574062127120742
0.10554066430180513,0.10415939257253956,0.05978924183559837
0.0678344812732057,-0.002112015578487752,-0.014367551851709135
0.04968320568182152,-0.05734654999836166,-0.05918886908290582
0.10127247572885392,0.012092230712626,0.008452274936915461
0.06053516666224557,0.06068265047362753,0.05747670145513783
-0.00043083884004254693,-0.06821921780508872,-0.06965060419088959
0.11985568517006275,0.12343158626672526,0.10487097817259115
0.09891451032788612,0.09822875540918936,0.06076538350399277
0.052016559724276615,0.05470421568758127,0.0032439968829464064
-0.016400484536408685,-0.037480835135008155,-0.048279861639699204
-0.09064666302426418,-0.08993033994583616,-0.15037980875000093
-0.02857535617404098,-0.02732669471194489,-0.1277230129146143
0.07871203125383579,0.0728227789019919,0.020337797381570464
0.10409923561608099,0.06331807471433056,0.04807699912038433
0.12343287903568267,0.1234642655230497,0.07131890053450653
0.10534472396294922,0.10486990388375483,0.02888391332063368
-0.02386987086088181,-0.13736761082432106,-0.144651915950235
0.015545137338534376,0.015571490446761399,-0.0369360969592261
0.10511302841614328,0.0744782941504754,0.07369973282658901
0.08372121269824996,0.04343182198120204,0.031590072790768406
0.008991327762558279,-0.04174752536116785,-0.054802470998758804
0.002558371103255297,0.0024198505693713646,-0.029368703194315678
-0.035444148157798894,-0.01637878035974736,-0.06940041546956766
0.08264498166079859,0.022882677950355756,0.02133959472779387
-0.07244890626922361,-0.07263090836278795,-0.08716790985541475
0.09505812155682813,0.15062191202299657,0.12210610038397918
0.027085318669243987,-0.06220144634213441,-0.07863839327464403
0.06187908243494315,0.06115231468996877,-0.013239827221077726
-0.009821724993276547,-0.007774196447017244,-0.0228407973583235
0.016926310673752127,0.07604018447154987,0.002160886851284639
0.0874989133626655,0.033483815273516744,0.015573597397310674
-0.025374426191652453,-0.054219436100524994,-0.06894666011160769
-0.07986267207892599,-0.0798681919092064,-0.09408770186497897
0.030877072201187725,0.03128517118874555,-0.007002097081628045
0.028023006470192024,0.025698314408879614,-0.064672887169151
-0.05476856406407225,-0.1309278802619009,-0.14449450456871532
0.16035718504207375,0.061412497989680945,0.046630620779433356
0.016742787056576686,-0.04968419074391891,-0.0400086541840787
0.1534445578215361,0.10673564131398008,0.10127911149754626
-0.07291117826452911,-0.12872800751533583,-0.13912594851680696
0.12588319323345756,0.07057628748038912,0.06404617251411111
0.03766389683985554,0.03624596373998486,0.0028147889150084916
0.06207812082379675,0.033709850487925436,0.03822708608682938
0.2129857549726748,0.16733686900694547,0.15028506799780939
-0.14762311252230328,-0.13990086692196738,-0.12819283554411057
0.030068019247908927,-0.044801476958091925,-0.05615562323097824
-0.0898824985857904,-0.1410233441281044,-0.1410072947493936
0.02127411875812756,-0.027493602011063524,-0.01493459535386601
0.2333710291260577,0.18065173881086358,0.13380320274621538
-0.16504460517937786,-0.16925369008886176,-0.17161153403805363
0.04101693533605048,0.01186428690884326,-0.0034854894412315314
0.04733353112249683,-0.02473397979058752,-0.03425683025995444
0.1145159556033316,0.1107851314339822,0.06024592247610235
0.07463036632664151,0.003924335004995222,0.02561605517685221
0.07857665925147665,0.07705223387439789,-0.0005039613760587821
0.09072186047252546,0.002571917617907187,-0.018035990786011993
0.009938386034471162,-0.046783939396550046,-0.06253229732494492
0.10380002316858684,0.10377116579701386,-0.0017085918711850778
0.0811085003639754,0.008636285732660075,-0.0042975869832905834
-0.027321707003075256,-0.0048443592723813565,-0.10466165353239835
0.17316620215049974,0.11083905238102422,0.09897586449748627
0.07978811633860328,0.12214920819189724,0.017557705245837017
0.10350068876282509,0.10358117472907921,0.07252748053780429
0.07544818675330789,0.1009175494083984,0.056876165905023604
0.09459288150821121,0.0946439781642705,0.019292676762878738
0.16385448595547,0.16399368148341167,0.10818083979435394
-0.0010064709588707866,-0.08607126363361253,-0.08873477157700456
0.15303160022971243,0.15290143484002244,0.10505865194495348
0.03779719225538889,0.0377599621194338,-0.012313917549883707
0.1610183159417829,0.16120357487608727,0.124617493739303
-0.022439770289103503,-0.0782651099749609,-0.09082079929206538
-0.005674221174004537,-0.03221763367990098,-0.026557542458844965
-0.018616277581614223,-0.019575303063053336,-0.02864023377582086
0.04506297558744535,0.10065815332922358,0.09832674459489672
0.026031665492465935,-0.019984623232168184,-0.03223967232512955
-0.0334056956620564,-0.1294895954165308,-0.15091641153485794
