"","CATT_Train_Bias","CATT_Test_Bias","CATT_Train_PEHE","CATT_Test_PEHE","CATT_Train_RLOSS","CATT_Test_RLOSS","CATC_Train_Bias","CATC_Test_Bias","CATC_Train_PEHE","CATC_Test_PEHE","CATC_Train_RLOSS","CATC_Test_RLOSS"
"S-BART",-0.0808184452236841,-0.105560197601026,0.50446634890521,0.54251471176449,0.00401381701196961,0.00364710786299785,-0.124553719164107,-0.120879438475761,0.556222466835232,0.578731167247655,0.00480228185258377,0.00500776053347254
"T-BART",-0.323888046775539,-0.250836375812872,1.64528932150206,1.65082903060738,0.00383281068346748,0.003574404889483,-0.114795291401232,0.0499292089288729,1.71012299117856,1.79512226096994,0.00470242221693183,0.0051594404577735
"X-BART",-0.0942394576605861,-0.0782612677392402,1.29020951837434,1.31947842451384,0.0039363265111466,0.00360612918323752,-0.126214373438164,-0.00197940775082406,1.37402926239726,1.4360760115228,0.00473844924454123,0.00512280117862311
"R-LASSO",-0.264993228203407,-0.304716241599557,0.622729766130088,0.650384312901205,0.004108440714678,0.00372648621343946,-0.451303880282916,-0.520806205186761,0.747933130068024,0.811332779677809,0.00472387605512483,0.00485082417774401
"R-BOOST",-0.659499063815523,-0.699222077211673,0.91497861132562,0.953675256006889,0.00412455744102325,0.0037502704310193,-0.845809715895033,-0.915312040798877,1.06921722689147,1.13462831095953,0.00471930467445581,0.00482344574753098
"CF",-0.42999139243197,-0.469409484296689,0.705526305132017,0.742116142407832,0.00412260212249971,0.00373680664066479,-0.615392131142325,-0.685499447883893,0.855604842546411,0.923016373812182,0.00475239253913564,0.0048283855638755
"BCF",0.0794719470588215,0.0154937781154387,0.917251766009547,0.920667970547737,0.00398685259511194,0.00364327661136389,-0.0110216647861968,0.073515096764102,0.984803007037037,0.971160478186514,0.00474546439676389,0.00507598008841788
"S-RF",0.121490411503045,0.0783284138131735,2.00972957658979,1.94760617335304,0.0036004960139184,0.00357784929994168,0.450686841211111,0.313894861625204,2.20540585465137,1.85349741536471,0.00425300193987327,0.00524063473799861
"T-RF",-0.389859610611931,-0.485497245334215,2.2825438995837,2.27752989586949,0.00357497437061413,0.00359029904771248,-0.124203433055847,-0.286336022672803,2.47659349963375,2.16684146232448,0.00414137080640225,0.00525973247317005
"X-RF",-0.380653823658099,-0.432307329899364,1.27468532991545,1.32656447923855,0.00400578730878729,0.00369570890558609,-0.510943465874535,-0.521457823591324,1.41679584627139,1.37517480891463,0.00456423835599553,0.00492404945685158
