CMGP,NSGP,Logistic
0.0,0.0,1.9568326473236084
0.0,0.0,2.001235246658325
0.0,0.0,1.985818862915039
0.0,0.0,1.7783167362213135
0.0,0.0,2.0747883319854736
0.0,0.0,2.3827216625213623
0.0,0.0,2.629410743713379
0.0,0.0,2.3107433319091797
0.0,0.0,2.164642572402954
0.0,0.0,1.9747741222381592
0.0,0.0,2.245368719100952
0.0,0.0,2.168898582458496
0.0,0.0,2.165895462036133
0.0,0.0,2.18491530418396
0.0,0.0,2.1077487468719482
0.0,0.0,1.9944939613342285
0.0,0.0,2.0810494422912598
0.0,0.0,2.0024821758270264
0.0,0.0,2.1829800605773926
0.0,0.0,2.333704948425293
0.0,0.0,2.312288761138916
0.0,0.0,2.1240651607513428
0.0,0.0,1.9781115055084229
0.0,0.0,2.318796396255493
0.0,0.0,2.375389814376831
0.0,0.0,1.996124267578125
0.0,0.0,2.2686986923217773
0.0,0.0,1.9816935062408447
0.0,0.0,1.9808671474456787
0.0,0.0,2.0936033725738525
0.0,0.0,2.29335880279541
0.0,0.0,1.9648547172546387
0.0,0.0,2.0194523334503174
0.0,0.0,2.0810556411743164
0.0,0.0,1.975586175918579
0.0,0.0,2.1860013008117676
0.0,0.0,2.085332155227661
0.0,0.0,2.078684091567993
0.0,0.0,2.1542181968688965
0.0,0.0,2.0550804138183594
0.0,0.0,1.9022674560546875
0.0,0.0,2.070237159729004
0.0,0.0,2.0026543140411377
0.0,0.0,2.2063241004943848
0.0,0.0,2.0591795444488525
0.0,0.0,1.9028129577636719
0.0,0.0,2.2743070125579834
0.0,0.0,2.1881656646728516
0.0,0.0,1.977050542831421
0.0,0.0,2.4099857807159424
0.0,0.0,2.5842087268829346
0.0,0.0,2.098093032836914
0.0,0.0,1.9777181148529053
0.0,0.0,2.0295915603637695
0.0,0.0,2.0233750343322754
0.0,0.0,2.2131779193878174
0.0,0.0,2.0611608028411865
0.0,0.0,2.093187093734741
0.0,0.0,2.3573479652404785
0.0,0.0,2.385413408279419
0.0,0.0,1.9681289196014404
0.0,0.0,2.0308961868286133
0.0,0.0,2.082366943359375
0.0,0.0,2.0995638370513916
0.0,0.0,1.9908292293548584
0.0,0.0,1.9706859588623047
0.0,0.0,2.0954883098602295
0.0,0.0,2.094735860824585
0.0,0.0,1.999422550201416
0.0,0.0,1.995528221130371
0.0,0.0,2.1737658977508545
0.0,0.0,2.218447208404541
0.0,0.0,1.9967739582061768
0.0,0.0,2.3896167278289795
0.0,0.0,2.191751718521118
0.0,0.0,2.1197009086608887
0.0,0.0,2.7126917839050293
0.0,0.0,1.8758037090301514
0.0,0.0,2.081732988357544
0.0,0.0,2.1314008235931396
