CMGP,NSGP
-0.049152612447608164,-0.07728122198332836
-0.10664912928778258,-0.07600471029611969
-0.12438383333767074,-0.13035647279810275
0.08807408167996514,0.11263189843043292
0.021714728321150956,0.02173103087468643
-0.05843756986816458,-0.08067962993610955
-0.11017601980720501,-0.09704174207950755
0.012438334748442727,-0.023043935214701716
-0.29304676779152666,-0.27449355769778205
-0.07382670802571961,-0.05737218772558119
-0.07993133074175032,-0.07993815109695314
-0.05836266996996141,-0.1417603423197709
0.02963559608064808,0.004192012381538293
-0.09650353904350809,-0.07748518273883796
-0.0386557387113795,-0.06054526495804289
-0.14734438387129853,-0.08572040638025943
-0.04252762940881706,-0.04376153973401538
-0.294283479255083,-0.320554302106574
-0.02574313091294864,-0.07982475248885128
0.06280730737576301,0.04661366041831743
-0.07087181775899253,-0.0954608582636844
-0.060909663385550955,-0.06076459848316575
-0.06740999761631658,-0.08022128657937555
-0.0290478529250746,-0.02907712648471642
-0.21429304737328586,-0.22035334642639334
-0.044879822104923035,-0.007366840061021718
0.11373190345591598,0.09729250977229419
0.0731351624091928,0.056209555540593426
-0.04706065206380319,-0.051855034969223196
0.12731359129881284,0.07266864197875801
-0.08431191030132613,-0.01682232259842823
-0.15255078521781834,-0.16074622956683207
0.06967841290134115,0.07496789123736464
0.07863865028035574,0.03474270601966775
-0.1459355607470428,-0.15370586828786276
0.04116535943101045,0.03376544838620564
-0.09878691102800788,-0.136133877861915
-0.17574624847707243,-0.1793170937684737
0.10064295753265556,0.039173686869716146
-0.17505313072307457,-0.20840108888650952
-0.0645609124606238,-0.11232706442140353
-0.0042698929214342665,-0.03314038759210937
0.006329586016068897,-0.048255735676652256
-0.024002668103047523,-0.006275490644020763
-0.01419785957896029,0.015069171244165574
-0.05518833677509376,-0.030037081635410988
0.07203501001063832,0.07207940672104529
-0.0625969937012896,-0.06493095227785574
-0.08348328940395676,-0.05387035835122228
-0.06412147988979791,-0.09038920524788228
0.021963386822945834,0.050900614904644946
-0.0460347374279407,-0.03344470506905304
0.1816171288754694,0.1754256953158927
-0.012956960924690479,-0.012358482548061588
0.13990182359261372,0.08798087071573268
0.017167258321428132,-0.007810167713376524
0.0810023466424819,0.08162847727437521
-0.08413248211418971,-0.07488959560056899
-0.07251933986713385,-0.07372663450379939
-0.12375970477361681,-0.12398211656573166
0.037643048609471756,0.03577861071737139
0.11568697958631632,0.10784469470025805
-0.08800400680831907,-0.07925252083914178
-0.01806001691686227,-0.01811614895796079
-0.22258154498322447,-0.2147665628577414
-0.08554906735606785,-0.13065940470341686
-0.046818681073848574,-0.02543343415318722
-0.012881911119557447,-0.07057143410212173
-0.21188915671589212,-0.18695913328889655
0.06126149091161282,0.06194590735235291
0.05439028126837196,0.0538529264366219
0.015469978615508086,0.053668936091326024
-0.057460526985198185,-0.05590109245119535
-0.047789719796600905,-0.0928808868766798
0.04065817257125412,-0.006942445542504078
-0.043252053209527366,-0.046116516453817355
-0.08832160757834658,-0.0820223840125287
-0.16637357104349307,-0.151656420348188
-0.12321439233193933,-0.15854857505181064
-0.015138449588598805,0.02823162245713065
-0.16847501085058725,-0.2020686496597168
0.08443489905742374,0.059271315565619785
0.021115547596531035,0.015841273192328868
-0.02531100533142729,-0.015061943947427705
-0.2084603346332248,-0.20903545366844417
-0.06238156381635221,-0.1072758564034772
-0.0032043359023435944,-0.0031593812055987314
-0.002562753812605472,-0.0025241124325184254
0.13024142987548268,0.12400165168406162
0.009725143727004936,-0.008293210382545876
-0.16029432857247858,-0.1559582494195825
0.015583812843952398,-0.03950975466702389
0.029854260720839725,0.050441288927404626
-0.19381043296469372,-0.18179743131207418
-0.050671953099450766,-0.03891890576505063
-0.04980761984624316,-0.04959406329754131
-0.08608855717847129,-0.1285637427852997
0.10047677582511226,0.029008561176393187
0.010561992170411863,0.006004414026461321
-0.16337689240103692,-0.2018952881852198
