"","CATT_Train_Bias","CATT_Test_Bias","CATT_Train_PEHE","CATT_Test_PEHE","CATT_Train_RLOSS","CATT_Test_RLOSS","CATC_Train_Bias","CATC_Test_Bias","CATC_Train_PEHE","CATC_Test_PEHE","CATC_Train_RLOSS","CATC_Test_RLOSS"
"S-BART",-0.0816014273007959,-0.0893362704914488,0.45742637502121,0.467295184601028,1.1752032916101,1.09190192863005,-0.100034859510812,-0.0847030429343639,0.474550064458453,0.483190831512175,0.90314893932846,0.916290734316901
"T-BART",-0.0162427213159265,-0.0368600011555063,0.488379604838775,0.530776357519258,1.15037183080623,1.15032113662339,-0.159225905924775,-0.163779456617758,0.585663827435427,0.596356016336815,0.872346931695699,0.910838766108461
"X-BART",-0.14093345988166,-0.155095585578402,0.491948721601512,0.509212522053079,1.12395920257326,1.07110235191848,-0.0319959924316338,-0.0358388452978327,0.436060378416726,0.444903736680764,0.910027767814346,0.921251810876493
"R-LASSO",-0.0412984183307579,-0.0565511333336706,0.595867094763462,0.619936498623802,1.18052053171675,1.08239485288101,-0.0258673579003343,0.00204451820761784,0.609392822116148,0.611504547731326,0.913605245930064,0.918202932062756
"R-BOOST",0.0945833839499114,0.0811515361594329,0.462273491110078,0.466678598313556,1.09448076390641,1.06209772700989,0.160398369010996,0.149559537727168,0.50126634665221,0.498916250772691,0.869393152150511,0.898937522472373
"CF",-0.0796392756928062,-0.0945612109515571,0.449694205059032,0.447444045819352,1.19881571529806,1.08167242531495,-0.0555852559645483,-0.0471624567652067,0.437364946173609,0.445209917949614,0.913679263336505,0.909030847744665
"BCF",-0.0572086209062252,-0.0428505209456501,0.374036165698103,0.420932697836024,1.13193707572515,1.07567264544557,-0.0213180005867569,-0.0232471131778129,0.406847819603209,0.418785537363749,0.912488329948348,0.917077025019513
