CMGP,NSGP
0.37268730485806034,0.46235771023637506
0.656606863576807,0.29752880086134087
0.421753651705895,0.45260377389922807
0.4186684185487824,0.19289911118801797
0.4222291835760843,0.42222932853166284
0.3035064558599626,0.4453206061369491
0.39214131229908694,0.46638636574949477
0.3972746141878801,0.4070075701277549
0.5285340815300248,0.4153256998645672
0.35380649897541433,0.1867105808287669
0.415317073573176,0.41531882178318286
0.6312954352647114,0.4313527713366437
0.41353946459858626,0.4083944355412919
0.4887828311763113,0.26201222106222766
0.377443527622847,0.20867476868442392
0.5537338896512394,0.44343878516285534
0.4983421008442179,0.3426138428197436
0.3795130624219813,0.5389403939528142
0.47982809386482567,0.4580735545542093
0.4400170785874836,0.451254308794882
0.4126313317691398,0.43637952960765136
0.42857372948587896,0.42858350150630153
0.27902883572676807,0.4806163011572348
0.44250112285000104,0.44248772959270755
0.40948731300911007,0.45393982226059215
0.6664310768984072,0.33337273614428553
0.38723036247206916,0.4676477204622278
0.38493146992299554,0.4504627899518587
0.3048809249233259,0.3230016714974872
0.38191324353395295,0.26062271712245855
0.7181015242870689,0.4012745410004329
0.3621980642442202,0.4740688080845163
0.31050874770218817,0.23016832782100577
0.3757532151857076,0.4273167858361231
0.3973007285133666,0.46328398913183294
0.21444840315987476,0.19767222550993993
0.45959663999965883,0.45653816529601254
0.49526613979226597,0.46720832135242685
0.4303979840259307,0.4491070820282125
0.6596452011402589,0.483097938672925
0.2865905377270748,0.434859215529035
0.3489244472571057,0.4112410885168562
0.5563577301503977,0.4246697986598022
0.5265798459413573,0.2928773950428755
0.3889716536139807,0.28501914700737024
0.4808981318199417,0.38243204965680283
0.39610814925233184,0.4568055390975349
0.6161309883350701,0.4281120323128384
0.6299110692971734,0.2612553530407517
0.2903319711881886,0.41837667365537246
0.3327638487509327,0.40503271954802655
0.48518599820913133,0.4241746724086773
0.6553202032266674,0.3692731558888615
0.4337824162245247,0.4341964124774324
0.32014922285940156,0.4627720010776979
0.46283447363042507,0.4377641086312436
0.5690956482690701,0.44764930700517414
0.43690574154763484,0.43973733093164263
0.41330866386836107,0.413067707710645
0.44109330953545284,0.4413819833025792
0.44374343792009613,0.44702969223967975
0.36259741036592075,0.45113719729538587
0.45330749934177905,0.4630735112533795
0.5639892715530752,0.30439353410852404
0.5794619865066756,0.44875749777358603
0.45852397563738934,0.4436657264418489
0.35890267156375616,0.45123111290353274
0.7413968562493837,0.45633656648454723
0.477079876371323,0.4729454562247853
0.4733829144122991,0.4735808689630946
0.46677450613359484,0.466648278455101
0.43952453461153035,0.3245665647962901
0.45782356814669384,0.4577046491370436
0.3818800440057295,0.43312561202443567
0.40099394756937073,0.4431012897811702
0.44826963439705186,0.3658088158938097
0.4500287894684531,0.4668589433244965
0.5394988187203898,0.41051450616492025
0.43317205745862103,0.4797420189780323
0.5509057012538501,0.46688308425808683
0.38470440293654823,0.49506909226402135
0.3040155191022049,0.278718616074378
0.2990465644801801,0.4344498340864659
0.5356954252457803,0.4204515365220689
0.40823092706007624,0.46532203044957454
0.39985097194330327,0.47145208169071984
0.3353996768731748,0.3353308800561556
0.3334643480270814,0.3338876403751351
0.38797628825997055,0.26180077198687596
0.6251885987271969,0.4411813829720667
0.4951415717772176,0.4799867346972539
0.4651450560854096,0.44424996288394164
0.4787545785432891,0.2918335023183007
0.390151824579757,0.451690362327122
0.4436799547815849,0.21300894508489038
0.43510022414729094,0.43510900252916374
0.5645108950950463,0.44842263336772276
0.5017647046819592,0.45811283853077484
0.3941417344883395,0.39486060429661546
0.33416196855022895,0.45552171216456616
