"","CATT_Train_Bias","CATT_Test_Bias","CATT_Train_PEHE","CATT_Test_PEHE","CATT_Train_RLOSS","CATT_Test_RLOSS","CATC_Train_Bias","CATC_Test_Bias","CATC_Train_PEHE","CATC_Test_PEHE","CATC_Train_RLOSS","CATC_Test_RLOSS"
"S-BART",0.0636229895842821,0.0750152043393758,0.055934457985119,0.0719007785808109,0.101526578145876,0.139998366703716,0.0694671673223975,0.0492977967426719,0.0476392338491735,0.0580948631004259,0.0510965241698399,0.0651781144336764
"T-BART",0.0817112641625494,0.101643538037339,0.0248861965613069,0.0604138185101604,0.0764641935038723,0.152757754446867,0.0932627991454297,0.0935784766184636,0.062223704113,0.0734614451154432,0.0488468934956703,0.0636237771010653
"X-BART",0.0676795377426141,0.0799808465684692,0.0489331993531266,0.0726054323705232,0.0918122522299231,0.120961742124227,0.0817077150614193,0.0577267469045902,0.044672600726366,0.0556730850651682,0.0514646004180254,0.0754182328614919
"R-LASSO",0.0642140709962353,0.091088948445588,0.0251193822477186,0.0681385658079359,0.122080828487332,0.127572367637044,0.0728876006106519,0.0591836138456548,0.0288656703969971,0.0353022836914191,0.0481180214334863,0.0677985361963292
"R-BOOST",0.0838215382462089,0.0688658933914115,0.0431002935107138,0.0507163343820857,0.0744980490801793,0.125729711948992,0.0889707215270287,0.0914876643252691,0.0543249399203382,0.061260622439498,0.05517258432381,0.0731493765485373
"CF",0.0697140619644871,0.0725300975646616,0.0491870695899425,0.0663421931416698,0.109140228433095,0.132434773723555,0.0740895021500757,0.0583192265427794,0.0509411092771137,0.0576266432938189,0.0537997007358515,0.0726947586238909
"BCF",0.0705810865782487,0.0757840684408191,0.0397790416880051,0.0301031841737372,0.100837660154538,0.131516769320521,0.0728978677156084,0.0678295550151948,0.0301348605434321,0.0401589507561986,0.0496015234391039,0.0651574712427532
