"","S-BART","T-BART","X-BART","R-LASSO","R-BOOST","CF","BCF"
"1",0.982474780542399,1.0785889514357,0.932272760898826,0.933626031789452,0.981404888465431,0.975530311646204,0.946214577056216
"2",1.1821591251754,1.16115836060268,1.13675589614655,1.18328943392109,1.0016024500379,1.20274355809742,1.13667005231929
"3",1.02281897696287,0.987851956747929,0.983378462343582,1.01535236930687,1.00124982877871,1.06251473531654,0.982311365542984
"4",1.44014402542807,1.34254950916428,1.34675481517975,1.52517751964226,1.28517658547463,1.49584594477305,1.39933599403589
"5",1.12881744319622,1.13413740631004,1.02819085141487,1.11862179144462,1.10506620139406,1.11055469186669,1.05650518075584
"6",1.29203728352412,1.23938517310618,1.24297473684443,1.26898333606267,1.20093131640886,1.30349317715395,1.28032212639727
"7",1.31186259452086,1.22332879389627,1.24186375228926,1.34534798739417,1.2043103567471,1.34340969878474,1.22038916603703
"8",1.08795477973805,1.01980080326895,1.11716332697289,1.08514851859429,1.03172658209896,1.11150008319471,1.04417432022223
"9",1.09065352675526,1.11647601725758,1.06068301311078,1.10708827625868,1.09943827387093,1.13921233638111,1.06698679637378
"10",1.21311038025778,1.20044133627266,1.14955441053161,1.22257005275342,1.03390115578753,1.24335261576618,1.186461178511
