CMGP,NSGP,Logistic
3.6544320227986624,0.5348453849156859,6.358304222879957
6.724234951497357,5.625178784391516,11.631603434611414
7.126319155484179,9.403975126296453,11.527454813471842
4.905879806101684,5.468662415614321,10.348305421045328
4.844214617493453,4.841028460999276,8.31610114670643
0.9511246292020538,0.6540025730869948,6.577623274987909
5.7272429815518935,5.701280897791455,9.835334187854874
2.9855121882286584,3.395593027728568,6.86752758074278
1.3121665945436676,0.8869223352844338,9.40666097207556
2.103071876443301,3.2045012093063385,4.842670340138379
1.5348496417637947,0.938283163114982,2.316336942424074
4.845592960367743,4.47866868492947,7.843075136339949
4.134469165220712,4.5142294087950905,7.572799844517531
9.948789699565275,9.730902209326254,14.518876491438439
7.708321655507307,7.686001375522393,13.82898446792805
3.47314393479894,3.4321316439931064,7.337609675230169
4.338902408726527,4.3303884105558,12.935630230134036
4.572623042012271,4.6916041476096835,7.81616056090844
3.307180433000063,3.4148057977041053,9.533430635194243
0.6997903157034586,0.5338661244042474,6.241572480433768
3.459238794303354,4.5738586873622955,12.044624112456852
6.1833890693020415,8.451500047011267,12.571793849059702
3.576523227508591,3.3622471753981125,9.8998978998254
1.291874166506804,3.664542844025721,8.903404954420168
5.332876787921701,5.209171442186014,9.139258994594478
8.996834257800577,7.922081982567626,10.855664269105413
4.00747508202285,4.120899418199901,10.979077740518909
1.1593225471389144,2.4574343295161363,6.408019811582249
2.309165875208712,2.3004486551481285,6.266975590424561
3.8123621404266324,3.806478318059776,9.129253096931132
12.097098876659556,12.220529941899265,13.9232702801192
3.529437053288854,3.0878897547877093,9.023949067500066
6.323786907769303,6.245891530392962,8.850195576258763
4.825462954754412,5.478742399893984,10.873476195320421
0.5949614683980933,1.1293396888037404,7.360453406490501
1.7441348191920556,1.9039138703821028,9.414086424816235
4.206145814202644,4.224439070889237,8.995732079692761
2.317390872722672,2.2806383764536915,5.991957533590501
8.141553769861746,6.188390020727803,7.895536811511285
26.46477568918635,6.006293048460459,10.146158019359971
1.4030993977609152,1.8635315912601695,12.585789332516113
0.7267112627696035,2.7444724631530213,9.899884198325484
4.100172025779829,4.745242661973851,7.390451034888819
4.505184490257501,5.731951259909871,8.131201551291715
3.6596606117911343,3.6119909437155266,11.217328096855491
1.5542298320013688,1.9800839071874048,6.726877487444293
1.7953669814864626,1.7097847675319018,12.255889785602324
7.46400914468764,6.0002712000731675,12.27654600632852
4.066244037125879,3.575738787683688,7.453471300087147
2.5991179925476557,2.604912828933661,6.80762337816609
1.8143025779505106,1.7346614338749504,9.026832042223923
2.896736775133897,2.8980724354146803,6.099331716964299
3.3842657327862056,2.7506633863759387,5.6797000169329435
6.255186203179986,6.251863998156479,10.178683910798544
2.939170714032505,2.821075378657913,6.097357240717546
3.51007809034988,3.4639475479458124,9.171225960737655
6.946038918460589,7.6684416121597225,10.355176860510168
6.4460108603248685,5.213277426945788,11.988421498007144
3.349172539610973,3.0929998176035975,10.110970096556718
5.319920239189477,5.305885289618767,9.987892042510198
1.5219317588317052,1.1513995797553407,7.791597230927648
3.106596880557549,4.593110608851138,11.000467793735925
0.9954259279680873,0.9926915361631999,10.077966620753147
5.974349961886724,6.604682079248065,9.03594735625346
6.593934563319814,7.608870492897365,8.298203521364702
4.281108797593136,4.20028564969072,8.545815646328037
2.655255853960893,2.0383700862374807,9.20544956270499
1.360494561877013,1.3625010670304005,10.176642821130446
2.940414970547745,3.3806573234340713,8.204479735918833
8.933529390718325,8.925615603968891,12.903072808443694
0.6237410809319226,0.6748571799375677,7.4958351767636415
3.6437600060040127,2.895022805212242,4.004940592907257
5.624949031509195,5.603733490124709,11.623767305440937
5.355478441566683,4.931684090794291,9.761774376370772
6.562215898140897,6.216468416309328,10.64933255557628
7.019381079004648,7.095643782116264,12.39531267249565
0.7000438529031842,0.7091077361184379,7.662597457470921
1.3397045286417384,1.7236805622412419,13.042397593002802
0.8495412891607255,0.5416677465414016,7.835129230629268
2.7914188424980297,2.1851072067886914,6.134739986498742
