CMGP,NSGP
5.7765364759476,5.776358801060014
5.786934124140658,5.7873431457451465
5.771504558727137,5.771258043414294
5.788641001032228,5.794033189032516
5.7708680268053305,5.770641882966131
5.769769962060036,5.77734395409308
5.816584697969865,5.816639254072262
5.791840766009531,5.7922524450713615
5.786923952238748,5.786680105796268
5.7773596111425345,5.778208163122202
5.781907026470885,5.781914351342918
5.781421537962934,5.7814824064731605
5.754830208823031,5.756484619367284
5.748394951140296,5.747911545436996
5.743311358491581,5.743515872478964
5.790313092335103,5.791943044060563
5.764015746944775,5.764276709166459
5.779444608401098,5.779549016288339
5.772547354536525,5.7727712517222
5.743502924403904,5.743533822437616
5.783380689371134,5.780997844087315
5.818217170958489,5.818271917179569
5.749593299644522,5.771023384778383
5.784865264189862,5.784812128037132
5.768326067016016,5.768358566125117
5.768404757143336,5.765846803206427
5.756702373148888,5.756937819880174
5.791065714415691,5.789581047449882
5.736631428084062,5.7352959897709095
5.782830829261559,5.782724512454651
5.786528857510056,5.7865324400002764
5.781174728972437,5.781068928804405
5.766653362170463,5.766396807526833
5.761083925228826,5.7603517993094835
5.765396584007677,5.765396022241642
5.760771198720163,5.760792995101132
5.796566744351881,5.795844820386229
5.7307577291209215,5.730911531368937
5.741828654414037,5.737545808557984
5.791091851958041,5.7904043465090895
5.757358223617794,5.757256758274687
5.778308297490117,5.769898897405077
5.76316990365048,5.759254969700744
5.798660097404096,5.798720095236986
5.7911340481629106,5.790075712936574
5.739561578447147,5.739887907893474
5.785202484143352,5.785427315835087
5.765136000486573,5.763589453104379
5.7661244528014635,5.766112857494377
5.76742439269428,5.768126365638742
5.752901174474907,5.750627271997856
5.758506565410088,5.758899074183051
5.773591879486319,5.773540343028544
5.7850551319667805,5.78644918557083
5.753784667868815,5.752144656007937
5.765323285527066,5.766875094328691
5.804282307720691,5.804167195234105
5.742479076118169,5.74237454265144
5.757996199615514,5.757356025663919
5.766150168875899,5.766057915287406
5.754459151096789,5.754407428165424
5.753220765702218,5.752598509614665
5.785054564526746,5.784970794193822
5.7712231591981,5.771195552971183
5.792292681829191,5.792374394522777
5.7878592131681295,5.787980143260763
5.772408764160456,5.772437765258511
5.79768057443625,5.797944598297673
5.751763737222572,5.751210868220425
5.73512331578716,5.733328639879945
5.748862244256359,5.750080671120055
5.743798905042749,5.743451346984773
5.7917103455731125,5.7909207868425225
5.787283859999752,5.789050980034233
5.749939388548417,5.750001206576472
5.769889330986229,5.770557865027245
5.742484167013031,5.7423448000427015
5.76971728105946,5.769785488985457
5.764273726988639,5.764390801146658
5.7650955750346515,5.7650420484537745
