"","S-BART","T-BART","X-BART","R-LASSO","R-BOOST","CF","BCF"
"1",0.17312958899248,0.168715699411323,0.169273714782389,0.172693937995782,0.161603871085573,0.175817065448922,0.171894841423264
"2",0.194220325155619,0.187493688119596,0.190172027250508,0.194766013964029,0.179426306640325,0.197309682960178,0.192200025757047
"3",0.197552736594439,0.194514733145742,0.194984492231836,0.197459227842272,0.192611165508907,0.20179442869854,0.197194459943051
"4",0.195759911829333,0.192046407076587,0.193299404141425,0.195855438047564,0.190909933557526,0.200417306056226,0.195165110347472
"5",0.187039333336986,0.183912149175666,0.184754938355003,0.187589882228999,0.175033669226668,0.19024370781888,0.186469635222937
"6",0.192571199845505,0.185564319042826,0.187725760676223,0.191971056697907,0.186164775925341,0.192870832786009,0.189553742514578
"7",0.19595942528173,0.191932351709406,0.191847931719592,0.196617809276412,0.183676686776049,0.198962255558724,0.194379328602572
"8",0.179826538470817,0.17325811063344,0.175635589710608,0.180990746111971,0.165548746309886,0.179941474619527,0.176665967500967
"9",0.195958203706822,0.191643140637411,0.192577070578926,0.19617660011839,0.19383070311324,0.19877488322817,0.194315269296409
"10",0.184273644352736,0.178912182519561,0.180243105108529,0.184773051768122,0.173379951849344,0.187992326441419,0.182596431926905
"11",0.179783580790458,0.173655219994218,0.174762785493392,0.180943676156791,0.176563617595822,0.181397712609952,0.177413911807536
"12",0.1880929104073,0.182343963917099,0.184308329627523,0.188601306208586,0.169313996351504,0.190160097291775,0.185576539771626
"13",0.193578684154915,0.18781652810154,0.189671286374876,0.194169810115734,0.184237955463974,0.197321617005152,0.192388772822057
"14",0.19530886091653,0.190279828993727,0.190776424200015,0.196042668998103,0.164543930145964,0.199222178590073,0.193098857213958
"15",0.191377036471391,0.184146830157651,0.186688353633039,0.19190441227142,0.180654013051916,0.194147296321002,0.187774734040452
"16",0.192167070587692,0.186702713739291,0.188445132843377,0.191586738795511,0.173582212915366,0.195068018927076,0.19029554309364
"17",0.190134642591851,0.183860068108545,0.185265545322564,0.190786585725448,0.186759253655821,0.192226427092549,0.188796418650825
"18",0.177738323811471,0.173167210924707,0.17582608497696,0.178240932027085,0.171046809004667,0.180473496710222,0.177876996979366
"19",0.202598335397365,0.197763759731413,0.19946556913026,0.202748995255809,0.185303434512477,0.206385160147594,0.202270343689672
"20",0.191763574342034,0.184937625109465,0.186852321694482,0.192539559822965,0.165311944839176,0.191784906158061,0.190912921134347
"21",0.176732517034459,0.170144043405023,0.172430949663132,0.177851830473011,0.170443282943433,0.179238398260609,0.176522721347106
"22",0.175671522763339,0.169084205912902,0.169995948967241,0.176384481566841,0.142697853174373,0.177118749683404,0.168736848638896
"23",0.191493970125587,0.185266045697104,0.186833164315422,0.192288022344124,0.150277469558812,0.192303861873829,0.188177601787499
"24",0.187886850573116,0.182304850681835,0.183579983284709,0.188624740945084,0.176560092162768,0.190413459071069,0.185768976648475
"25",0.183616312011699,0.179771726714724,0.180283581654148,0.184077380329195,0.180786939882149,0.186763803233878,0.182870798312514
"26",0.200949059355252,0.195184063373925,0.196835581061633,0.201279455536075,0.196732368110638,0.203534945864688,0.198605888872248
"27",0.189890639409801,0.183177687580021,0.185325125842485,0.1898513773109,0.1758795302383,0.191966009486488,0.187016784108877
"28",0.194910541169774,0.189916330061894,0.191052414176731,0.193663825471336,0.173445801192759,0.19715228997649,0.193983256831236
"29",0.194201246383008,0.190462738349739,0.190886920593513,0.194293119501246,0.184393362057657,0.195302914776535,0.194043640430349
"30",0.187897348983876,0.181458996471407,0.182921071710565,0.188264064561466,0.182639475241898,0.188426374620931,0.18693550153964
"31",0.196010436792424,0.191965373212017,0.19324957861225,0.196126798468584,0.178697988843426,0.198659428492746,0.195524750486818
"32",0.200073959326859,0.19547936521381,0.197022502785306,0.200245901828046,0.195514589653928,0.203873011089926,0.199562198833646
"33",0.178454024490703,0.174026453791182,0.175244111965992,0.179162487635357,0.171322451846592,0.182229245286004,0.177854517618941
"34",0.19459303433941,0.187265292045833,0.189393125072527,0.193994619823373,0.180641913439058,0.196247489741873,0.189552023638989
"35",0.189206845398632,0.184454894186549,0.185291680609093,0.189537528695874,0.178382654245608,0.192353804786916,0.188550579035817
"36",0.19101904099249,0.18620675003985,0.186708940425438,0.191468699474239,0.177395502775744,0.194003453472782,0.188967528558971
"37",0.198093996559347,0.192150821604482,0.193906017995549,0.199453892421982,0.184634357961719,0.201463797936936,0.196104469831247
"38",0.191507248090876,0.184574735064806,0.187711792541525,0.192057265376182,0.172471890447609,0.191751461483112,0.190209569073987
"39",0.194319979905343,0.189349806540549,0.190974960475304,0.19468284085429,0.183307468154748,0.197527176749272,0.193491729410698
"40",0.194561822319543,0.189581366585438,0.190883814292723,0.195045460106528,0.185730887635227,0.198503608172706,0.193773859015722
"41",0.195055375663471,0.188884742953758,0.189761681625876,0.193999448011642,0.138957169531626,0.195841203036436,0.192445975308753
"42",0.183392716506615,0.179188700713252,0.179672977864799,0.184098415279911,0.174944711973744,0.18755282910803,0.182293863352688
"43",0.203611283500514,0.198704132873173,0.199220654958584,0.202101104973485,0.175608263643488,0.207641442469088,0.2004377058966
"44",0.19167714025556,0.186191485707749,0.187954201003502,0.192191784934808,0.173046404743175,0.194598549916788,0.190240331293806
"45",0.188944177291107,0.183617661217887,0.184070769446098,0.189680124549727,0.173803072071127,0.190856148782245,0.186951580608231
"46",0.188081809590083,0.184508251356444,0.185528514078677,0.188713802601597,0.185812803885326,0.192153033014984,0.187445318118017
"47",0.181071268395563,0.175692076638145,0.177983400798455,0.181629321597455,0.158673737617961,0.184095088579841,0.181016553548277
"48",0.185977323662667,0.180082826493734,0.181794857101973,0.186663399933024,0.17372401433133,0.187430067067052,0.182426771443744
"49",0.189232712928144,0.184755789225576,0.185964718196106,0.189859597833734,0.185391246388849,0.193034358111292,0.188560890409959
"50",0.200262385978504,0.194758221697454,0.195652555985748,0.200685343459042,0.188043516035337,0.202802279113156,0.196239734983893
"51",0.189885790528413,0.182619166547793,0.184776132340691,0.190992773873611,0.168092599913545,0.192496299772611,0.188641633851905
"52",0.193488778489864,0.188388036598988,0.191480531002096,0.194418977201756,0.189441141509263,0.197067436328711,0.193742396114736
"53",0.184116612708157,0.17872822673564,0.180751657256652,0.184919502432585,0.175708673170741,0.186904025301197,0.183557004917692
"54",0.189552340020104,0.184169950531956,0.186230727429232,0.190326126354035,0.176757558098023,0.191994779800136,0.188565876449882
"55",0.200274614871434,0.195099208202287,0.196270733360098,0.200772780857967,0.187707885977638,0.20380107252769,0.198866215484976
"56",0.185333121239416,0.178364877503861,0.180186038550525,0.186265478181688,0.164975669778603,0.187061886233692,0.182955229063649
"57",0.189754794243279,0.184857035118874,0.18488324812266,0.190317775538276,0.187603581074373,0.191928617563724,0.186357668068167
"58",0.184538182320251,0.180474043526361,0.181207928174772,0.184675185665571,0.175421501422863,0.188005709263681,0.184164012045204
"59",0.201663025469864,0.197057467146493,0.197323098222858,0.200464048976332,0.187834670400905,0.205088799417287,0.199642112134887
"60",0.200291494569242,0.196132825092509,0.197149952144345,0.200812909454843,0.198679321250202,0.203523981838115,0.198723606183243
"61",0.196870855751793,0.191038879840713,0.192118208067225,0.197278190836851,0.179170551897437,0.199665219215925,0.195100483606722
"62",0.201344870985956,0.196063929206021,0.197956740322445,0.201801754630729,0.186107574428362,0.203621499768832,0.200445483465986
"63",0.198568464653907,0.192582441999406,0.193691617374078,0.198873981114766,0.191299911958596,0.201263315421775,0.196857078973613
"64",0.189813656736826,0.184626312120965,0.186866262763091,0.190443765427028,0.17465883169439,0.193463929873545,0.189506279257847
"65",0.175442345793205,0.168187963869788,0.17104992972674,0.176384136931557,0.169348811857336,0.177492240713367,0.174585364433561
"66",0.189826572074666,0.184704160113772,0.186153635861,0.190095011220915,0.179729961519768,0.19342070889255,0.188849016596636
"67",0.202260336954341,0.197327935871265,0.197103627370538,0.202844170762707,0.187769744573669,0.203609574726037,0.198298383335451
"68",0.181737614512581,0.177592048320456,0.177399138782264,0.182586962274464,0.179602695538387,0.184874451563502,0.179806694696519
"69",0.197187455919783,0.191909214747685,0.193690508787034,0.197619492785553,0.186552792401479,0.201059907907028,0.196288618713093
"70",0.192848764608881,0.185766836392483,0.189103346200069,0.192777654621876,0.175694635206993,0.19507761371852,0.192185107072011
"71",0.197466783961376,0.192066528723155,0.193327812550172,0.197888960007249,0.191935984377469,0.199931757209002,0.195798928095104
"72",0.181802003059411,0.177509334344279,0.177709743711516,0.182343311088368,0.171112880067164,0.184073105611092,0.181234711993348
"73",0.192857491509507,0.18880893158872,0.189105484711872,0.193320031847174,0.18366002166838,0.196417900198455,0.19194237265513
"74",0.190552295473339,0.186997058954055,0.187949296618038,0.190891613434061,0.182787813528872,0.195530232461784,0.190538316889369
"75",0.195725541547063,0.190450768878612,0.192428510805014,0.195908311662231,0.188666626618275,0.198461962899062,0.195462440700624
"76",0.195875786042143,0.189989471086457,0.191336540639453,0.194174675851428,0.184639913844585,0.199090057539024,0.193408208414021
"77",0.19439838662967,0.187934333491568,0.189760645943278,0.195344183520603,0.173159989000547,0.196344037827756,0.191758011854535
"78",0.199229150992364,0.194602591744676,0.196182749915088,0.199338604562959,0.18499331649016,0.201569870672448,0.198890421274313
"79",0.195442329460053,0.18870563895581,0.189704387347305,0.193911755612569,0.180029827747137,0.198416758773288,0.191318139842581
"80",0.190648479986874,0.1863545314294,0.187780574584136,0.191017468737562,0.18074766536452,0.194792236034853,0.18934672179134
