CMGP,NSGP,Logistic
-0.06392868002159284,-0.06311687056095988,-0.017489428159162736
-0.001005279116422111,-0.0034821605077903954,0.011809596283848523
-0.0773790700689752,-0.0345234130918827,0.01959143938094583
-0.11481971518840242,-0.07773714580549917,-0.0703131180495999
-0.03747172222573979,0.0023441578627833603,0.01702323400128756
-0.034546342779815095,0.0069533307900894875,0.013906770261374593
-0.011131336492307915,-0.008128977667647442,-0.004966107354864621
-0.031056950612048148,0.03040169412906069,0.04445569744058363
-0.03633665927202678,-0.03639771498336945,-0.02520484654093979
-0.09147486880959364,-0.046967188237852765,-0.031138544692179682
0.0837701473741723,0.08967411261777165,0.08655971014201631
-0.013480126475427262,0.02196922284590664,0.02945851020024795
-0.016432964006044912,-0.05622224682427109,0.0021741794459466577
-0.0744598357024725,-0.08135818255794015,-0.0618984179667459
-0.13856724614069182,-0.10234684273795,-0.08958659218208186
-0.141758869852919,-0.09102728538661596,-0.06233615685847956
-0.044918923739538076,0.0037850816409795776,0.0056391957610691336
-0.009256723386097052,0.031150853361846538,0.03209260270447593
-0.019613074280224355,-0.03377102906757773,0.039026290458793585
-0.02989743250177647,-0.045208985130891804,0.0311709271361875
-0.06257196225062045,-0.06194135481744334,-0.04753817366966
-0.0550558925416691,-0.027459611140292113,-0.025919570549488874
-0.0033606640743019177,0.03206773864243098,0.039478768326763766
-0.03279985898929988,0.024193616753109153,0.012252320343450758
-0.07376114470153056,-0.027914838174262786,-0.03290545519389189
-0.04360679755123246,-0.08787008576909396,-0.03679280640909095
-0.11309724906062099,-0.083330291860056,-0.08277152453804248
-0.03048420306145679,0.012886809448497771,0.01762911270847861
-0.06952267122679982,-0.0703541663376493,-0.06276850645278739
0.020873463889881382,0.02092323686348516,0.049295027276667104
-0.07297686728985275,-0.025728369538107674,-0.01589964869860403
-0.0354864343376926,-0.03504895143679028,-0.008989319823871933
-0.042093957563568554,-0.015754741478416764,-0.00540215815507071
-0.00842496379320327,-0.06018420598647141,-0.0027887008847606275
-0.007493244203275416,0.024392533573089348,0.02327972169042136
-0.0869781972491928,-0.05672116088758109,-0.054843660769627815
-0.13864380212090063,-0.10509691896460002,-0.08555841021201557
-0.06274298629268031,-0.029055067250384023,-0.017233527402783225
-0.06661983876017573,-0.02481980985178837,-0.02421969777377982
-0.12885503845137866,-0.08221443944795172,-0.06417274781877753
0.010366255481787925,0.06249971165953542,0.06593343709212042
-0.08845633032013103,-0.03258443443956474,-0.02343862874031679
0.004544683702848791,0.04446595844379925,0.055477835808166225
-0.1269394604837182,-0.09333082512595674,-0.07200420898645697
0.02650657309111323,0.02394232811198203,0.0259903038069915
-0.0476821425904972,-0.04766954527895269,-0.03917234764485352
-0.0664393466507543,-0.0664305133892021,-0.01714703903136676
0.0551241719811977,0.09800931405905365,0.09518898396497584
-0.12482023177415828,-0.15938068941202713,-0.100880202503839
-0.05835101342775545,-0.002937531796709485,0.0006479074008421462
-0.12821719652117522,-0.12961743872297748,-0.10376370929507663
-0.08856255058629435,-0.054968901565593455,-0.023965138528053712
0.019883884797219153,0.043827382912214434,0.0473221631984505
-0.08359658398844635,-0.08362082577148947,-0.06720958446510919
-0.0631357886873971,-0.018651048851555687,-0.010527086601811363
-0.0704714831263319,-0.027219133645625164,0.0004046248469288507
-0.010202087818490555,0.020418008831018852,0.023968564537518843
0.001910763183565894,0.003647489401327948,0.015780774926203035
-0.04352635770781323,-0.008306135199932386,0.010060554742627126
-0.05645658909193813,-0.020640949977523384,-0.019923160041587094
-0.04669157640155695,-0.010212918826598166,-0.016334945954882215
-0.04745419862474257,0.014155402325082798,0.03276907294962906
-0.005648172367024273,0.03037606017924836,0.02861019696721024
-0.1282452136317719,-0.12817727974638782,-0.0634602273110909
0.08639729989597135,0.08595278985065033,0.08784014522907606
0.037114910613461824,-0.039710904404101535,-0.003801285401624889
-0.02838570571332689,-0.04747374674830146,0.017883581929784384
-0.03878296156613089,-0.0007764845095146073,0.033309717552932445
0.013704635281461684,-0.03451262726954797,0.022180489802616162
0.011360255786397861,0.011231755344534206,0.06968819128455561
-0.10383344856336449,-0.061238996317027276,-0.03649608626162715
0.03780535891851393,0.0063467726271742315,0.04098529257881647
-0.07483769362741198,-0.07482576197467673,-0.016457616396710593
0.07054302863737304,0.039539418076337804,0.07110668949107175
-0.07943620368610022,-0.057212915623970385,-0.05027047427574339
-0.04214832158432158,-0.11447574828685994,-0.03200900694320739
-0.0866512050221833,-0.08657202388151791,-0.05651061595944073
0.03979823142142128,0.03644530850603149,0.0398863214497553
-0.06499717477535981,-0.02771984510126539,-0.010432511069814644
-0.1466025007516279,-0.069465212221515,-0.05960412069736519
